#volt mean standard_deviation spread
0.04147648528053517 0.0007062532328732075 0.0002330085820272184 0.32992214574265893
0.037420183072684 0.0007138567463060032 0.00022435351927581053 0.31428367167050447
0.036610628091788146 0.0007114525830809827 0.0002228661036554605 0.3132550347773384
0.04406138762924167 0.0007051186660267015 0.000246030622462964 0.3489208757574534
0.046413591886956734 0.0006906652447191754 0.00027289959661706874 0.3951257120633452
0.03918765820266298 0.0007127393266681355 0.00022222058696439711 0.3117838158351926
0.043822176301837455 0.0006892311849229147 0.0002636859194792949 0.38257978635831197
0.048758675027891205 0.0006780626069921591 0.00029685593138422767 0.43780017998789367
0.032084729486995305 0.0007076238381044063 0.0001967098773981518 0.2779865047015675
0.03925616154007055 0.0007075239210975118 0.00023650478655735938 0.3342710818745081
0.0347174301239117 0.0007079599297114752 0.00021550727874679684 0.3044060400913164
0.04979938114696601 0.0006540898505443708 0.00030829211223622454 0.471329912824127
0.04197826547640152 0.0007053867068744825 0.00023973664036746996 0.3398655489691969
0.04276810322681221 0.0007041386000561122 0.0002484710871396453 0.35287241335703634
0.03347718037028834 0.0007137955645571276 0.00020136094486241908 0.2820989017875908
0.039636561051585646 0.0007144413085119563 0.00022485820180031486 0.3147329236444225
0.04778668850901467 0.0006999646602299694 0.00026079791228462247 0.3725872563322537
0.04237548214353926 0.0007033851223681677 0.0002618243720304284 0.3722347313075291
0.041550232644090516 0.0007069236387954942 0.00023757096786865593 0.33606312596003424
0.04185787696110561 0.0006981290161793436 0.00025794365265580186 0.36947848703875996
0.03683779614694181 0.0007147918692660146 0.00022120295383697884 0.30946484333141827
0.04989639808800073 0.0007115203321726902 0.00027206779793712726 0.38237529643930795
0.040842729756857425 0.0007006618623982288 0.0002521218947067315 0.3598339059639517
0.045507024318765826 0.0007173546720099227 0.0002486525121866325 0.3466242319018354
0.045786134549466 0.0007075698960955281 0.0002577661782166501 0.36429783070060034
0.04471091882885218 0.0006842083854824531 0.0002572257552578963 0.3759465109105901
0.04790254969514229 0.0007040544209555152 0.0002519181191703723 0.3578105778080036
0.0382327600252657 0.0007130003963342484 0.00022314066644825244 0.3129600875335924
0.04276810322681221 0.0007041386000561122 0.0002484710871396453 0.35287241335703634
0.04276811322681221 0.0007041578203659048 0.00024849125085192006 0.35289141676051455

