#volt mean standard_deviation spread
0.041550232644090516 610.7737479747975 78.863455419214 0.1291205715384941
0.04185787696110561 614.2492317822652 94.5280278993473 0.1538919757784165
0.03683779614694181 625.1073006564552 84.21406172191556 0.13471936999212508
0.04989639808800073 587.1046103542234 77.63990652277039 0.13224203174955
0.040842729756857425 618.0772410099464 82.17357807814238 0.13295033796078573
0.045507024318765826 600.4414371859298 68.10992413960689 0.11343308426349713
0.045786134549466 604.5415107794361 84.76076980017864 0.14020669927346507
0.04471091882885218 603.7287598314606 95.06855779772127 0.15746898959105576
0.04790254969514229 588.6851020881671 67.40870221268808 0.11450723310914077
0.0382327600252657 622.2408110992528 82.69888854887583 0.13290495749190684
