#acc_paschen_factor density_factor volt density pressure N_great N_less
1.0670956003435759 0.009888236839230099 0.012064994349708594 1.5821178942768158e-06 0.009405995679936635 0 6935
1.6223039652669073 0.019240046477964394 0.03139688025873546 3.078407436474303e-06 0.018301725271742546 0 10582
1.931760834963646 0.007523784548670377 0.017606935396370812 1.2038055277872604e-06 0.0071568557784541945 0 8693
1.9946029114353339 0.01309238265370308 0.02823164832569823 2.0947812245924927e-06 0.0124538779443714 0 9207
1.3700149772297603 0.014836001579601809 0.021452802823582345 2.3737602527362896e-06 0.014112462012604146 0 10007
1.1156823836907974 0.012366114505450864 0.015082571074386111 1.9785783208721383e-06 0.011763029295011197 0 6759
1.9554780077078717 0.00824045856704006 0.01914181209681271 1.3184733707264097e-06 0.007838578195737326 0 8633
1.844234539718809 0.01137788736275766 0.023320704991807852 1.8204619780412258e-06 0.01082299717542332 0 9677
1.756840469785944 0.016713498136242816 0.030306693076084485 2.6741597017988507e-06 0.015898394609889736 0 10180
1.8623848795751443 0.013384100915537558 0.026832739617282924 2.1414561464860094e-06 0.012731369347053798 0 9524
1.1234777855021947 0.0005419347882145015 0.0017252988995981903 8.670956611432024e-08 0.0005155050753365514 9994 33
1.9712240343780099 0.011456156256150199 0.0250636773249131 1.832985000984032e-06 0.01089744895940597 0 9092
1.7162065018261412 0.0074844022975205145 0.015578191000112863 1.1975043676032825e-06 0.0071193941672282 0 9307
1.326684518167862 0.0032753000853375513 0.006427210156917719 5.240480136540083e-07 0.0031155664001652063 0 9505
1.2398486321180868 0.0037356486638010214 0.006619441884223873 5.977037862081635e-07 0.0035534641579447936 0 10009
1.5871485891832018 0.017265683972300924 0.02811452021082138 2.762509435568148e-06 0.016423650797917 0 10556
1.594005752259379 0.015557631070157141 0.025940705893686324 2.489220971225143e-06 0.014798898227779475 0 10423
1.1033499811306835 0.016995649447898643 0.01929496329091019 2.719303911663783e-06 0.01616678563466719 0 4335
1.0998388988139005 0.0047917654241574036 0.007079476631432146 7.666824678651846e-07 0.004558074974507138 0 9606
1.9885751002170826 0.01406413726262468 0.0298207770169982 2.250261962019949e-06 0.013378240882080603 0 9246
1.1145589196024888 0.0024671492061505455 0.004398414076583697 3.947438729840873e-07 0.0023468283731579746 0 10230
1.4110691206683823 0.0053958908381245 0.00994303176774152 8.6334253409992e-07 0.005132737690045096 0 9885
1.033186811074915 0.007531356790397955 0.009424342840525724 1.2050170864636729e-06 0.0071640587281948855 0 7805
1.2866537498943438 0.010924042750895742 0.015748996653771153 1.7478468401433187e-06 0.010391286191155664 0 10105
1.6946175447080016 0.019155618572701053 0.032678438177163045 3.0648989716321685e-06 0.01822141484582086 0 10526
1.6779730381739635 0.01722448288624833 0.029665505233390153 2.7559172617997333e-06 0.01638445905486713 0 10476
1.1586590942393924 0.002144674592854447 0.0041414915554582096 3.4314793485671154e-07 0.002040080580920779 0 10407
1.006083207462226 0.019978852383695102 0.02008193517127368 3.1966163813912166e-06 0.019004500222484504 0 1358
1.521819875354848 0.001376891849566195 0.004026465567142709 2.2030269593059123e-07 0.0013097419691019418 1068 9027
1.3811523244733928 0.006791686721549113 0.01162245578387488 1.086669875447858e-06 0.006460461758857696 0 10199
1.000093895733413 0.013432790559459718 0.014451353756036716 2.149246489513555e-06 0.012777684437179124 0 3447
1.9846243711614513 0.014069067141986056 0.029769965461041402 2.251050742717769e-06 0.013382930335289464 0 9215
1.0415012491256237 0.016877780157590148 0.01811035888886614 2.7004448252144237e-06 0.01605466473248164 0 2823
1.6234037187585635 0.01878238803847998 0.030804835205380413 3.005182086156797e-06 0.01786638645708162 0 10561
1.1630905009178627 0.01918749229317658 0.022459215565229347 3.0699987669082533e-06 0.018251734111223862 0 5040
1.594990092803013 0.012366114505450864 0.021562186325880202 1.9785783208721383e-06 0.011763029295011197 0 10226
1.4190907763670928 0.018643312671703546 0.02676461488201817 2.9829300274725673e-06 0.01773409368129627 0 10227
1.7576390961076476 0.01137788736275766 0.022225688739483173 1.8204619780412258e-06 0.01082299717542332 0 9697
1.2094558270675022 0.013465369682033095 0.017510822667931948 2.1544591491252955e-06 0.012808674702801157 0 8298
1.931500161947723 0.006672440723956324 0.016031488061536387 1.067590515833012e-06 0.0063470312902672195 0 8581
1.679498168078084 0.013019364662951737 0.023664775821871757 2.0830983460722783e-06 0.012384420980836709 0 10022
1.4180640708799053 0.011456156256150199 0.01803037081465038 1.832985000984032e-06 0.01089744895940597 0 10357
1.1240067076450424 0.01374575071965964 0.016546657410409133 2.1993201151455428e-06 0.013075381788354419 0 6437
1.63246858782199 0.0032753000853375513 0.007908601136755759 5.240480136540083e-07 0.0031155664001652063 0 8606
1.036440323001384 0.0037356486638010214 0.005533462962211384 5.977037862081635e-07 0.0035534641579447936 0 9873
1.867777744958012 0.00863501620646739 0.0189694220422229 1.3816025930347826e-06 0.008213893584342888 0 9182
1.2525444288271887 0.01645444799849414 0.0213341341838597 2.6327116797590626e-06 0.015651978133811403 0 8078
1.3822532387592483 0.0015198139295723272 0.003903731162714515 2.4317022873157236e-07 0.0014456938570838146 208 9960
1.1874371534355248 0.014845772748414917 0.018603775278767852 2.375323639746387e-06 0.014121756649569096 0 7388
1.9885751002170826 0.012324378470074818 0.026810011633578754 1.971900555211971e-06 0.011723328691675392 0 9064
1.2580401410095776 0.008393457641540654 0.012494317307795816 1.3429532226465047e-06 0.007984115631499124 0 10161
1.7106002151699016 0.01725896789179076 0.03029170978938039 2.761434862686522e-06 0.016417262255116926 0 10235
1.0989395254907446 0.007531356790397955 0.010024114456566053 1.2050170864636729e-06 0.0071640587281948855 0 8954
1.1854244094249653 0.0072372717501742526 0.010481606092621616 1.1579634800278806e-06 0.006884315972954255 0 9958
1.1326268674086117 0.016652993177365696 0.01948095168446025 2.6644789083785117e-06 0.01584084042797987 0 5183
1.658559000598681 0.01792133002137169 0.030287080166386173 2.8674128034194704e-06 0.01704732152965559 0 10341
1.9975764837397232 0.018375523567435763 0.03723182156675907 2.940083770789722e-06 0.017479364430892003 0 9350
1.5791568939036407 0.01582219294456243 0.02605352189582615 2.5315508711299893e-06 0.015050557637661272 0 10511
1.2768969616544847 0.012858809170568064 0.017813066175548894 2.0574094672908903e-06 0.012231695647462867 0 9559
1.1164243487591703 0.018378199614683222 0.020810949068160483 2.940511938349316e-06 0.017481909969521207 0 4150
1.5157240936362282 0.007217173413864275 0.013373082854634432 1.1547477462182841e-06 0.006865197815938077 0 9856
1.1158942508662884 0.014069067141986056 0.01673875106503042 2.251050742717769e-06 0.013382930335289464 0 6030
1.6763302487133114 0.015244317609173774 0.026833634250973428 2.439090817467804e-06 0.014500864806008703 0 10141
1.8106369185008413 0.007605989790302157 0.01664390929066278 1.2169583664483452e-06 0.0072350519382173815 0 9246
1.1630905009178627 0.01918749229317658 0.022459215565229347 3.0699987669082533e-06 0.018251734111223862 0 5040
1.1630905109178626 0.01918749229317658 0.02245921575832881 3.0699987669082533e-06 0.018251734111223862 0 5040
1.1630905009178627 0.019187502293176582 0.022459225154199944 3.0700003669082536e-06 0.018251743623532105 0 5040
