#volt Paschen_fac density pressure mean standard_deviation spread N_less
0.011430819221249701 1.1730205266417066 1.3109354155972254e-06 0.007793763600290839 0.00023096567437089379 0.00010743534813693857 0.4651572075788831 9446.0
0.028273650943225568 2.4839139346982604 1.5955661351090312e-06 0.009485948062517065 0.000434766663933476 0.00013855750249854837 0.31869394319466304 7922.0
0.016629547173004453 1.4452192311678425 1.617434486985375e-06 0.009615959627407585 0.0002674079409572571 0.00011765994753563645 0.44000169596475597 10397.0
0.044433584921591086 2.8792048256257443 2.3314985276329707e-06 0.013861207915051459 0.0004581925605731655 0.0001447829459374454 0.3159871163257922 7791.0
0.004119321969199664 1.8951958486407445 1.6163361778930547e-07 0.00096094299682621 0.005599023823500986 0.0009221813266308802 0.16470394763461713 2278.0
0.017115191739185943 2.3975729214987505 8.781051483324409e-07 0.005220504275707243 0.00046988442041978634 0.00014279963295321058 0.3039037404679984 7576.0
0.029591444155394955 2.229920285777654 1.9333945183041024e-06 0.011494402883986172 0.00037854661957747115 0.00013439423829295682 0.35502691436781536 8785.0
0.02145714187780042 1.5393900907642213 2.055294328854486e-06 0.012219120741972414 0.0002714666667818853 0.00011665351719781482 0.4297158048193893 10500.0
0.009177029805464998 1.9774826665413987 4.941725637264277e-07 0.00293795109477519 0.00041865454279030675 0.00017581814431259576 0.4199599582528799 7878.0
0.029239478952591096 2.8522404945442448 1.398048349856196e-06 0.00831166677695709 0.000493605221019162 0.00014808924070284677 0.30001554764166055 7464.0
0.02195514867208745 1.5323391529359327 2.1267470816881667e-06 0.012643921123097228 0.00027024934923224584 0.00011498478784734233 0.4254766502639277 10426.0
0.022793392737039862 1.9752074728262268 1.6232944267106067e-06 0.00965079809800425 0.00035908882116974334 0.0001263113977539457 0.3517553048365089 8830.0
0.017989456209767735 1.0725373870069834 2.5834414583995416e-06 0.015359057175813508 0.00018499213923082403 9.603764505264856e-05 0.5191444644727177 4034.0
0.012951157027463488 1.7474745126977307 9.220702004143463e-07 0.005481884980297286 0.0003567728065186764 0.00013008832525125076 0.36462511400638625 9064.0
0.008693966127802537 1.7939193364537465 5.243113214581719e-07 0.0031171318157877815 0.000391770216941296 0.00014555312918421563 0.3715267850644853 8157.0
0.012235813818962021 1.9491819828020465 7.417221627462124e-07 0.004409681151917659 0.0004111229643328898 0.00013410307358520022 0.3261872607938675 8248.0
0.017077838872342866 1.4697595325046822 1.6373998473500183e-06 0.009734657541145584 0.00027169135909827 0.00011784791713262573 0.43375658881370777 10254.0
0.03117917135525049 2.19112837040341 2.1086942593276364e-06 0.012536593616248298 0.00037317706700015546 0.0001331800209298358 0.35688157903277673 8820.0
0.011576151187456108 1.1905064182164153 1.3073343953918793e-06 0.007772354841425665 0.00023597775667685044 0.00010709865502884622 0.4538506363356435 9635.0
0.043122957816334455 2.646939482672342 2.4925588533113716e-06 0.014818742579832365 0.0004263141360763882 0.0001384842526645996 0.32484086485883173 8044.0
0.008799060652101096 2.0728046707507914 4.3703897744678176e-07 0.002598280917432761 0.0004603397320085916 0.00034813172529560196 0.7562495719772122 7807.0
0.02063314701547724 1.8630617030721983 1.5414257502647084e-06 0.00916407304435441 0.0003438551657485787 0.00012782759625918982 0.37174836673140244 9155.0
0.020033357766896066 1.6218907112170289 1.7678120816961255e-06 0.010509983398534406 0.0002949933788580723 0.00012073696174561464 0.4092870226884103 9972.0
0.04207181380698786 2.1411717620059223 3.1358916966561103e-06 0.018643480272991415 0.00034421522989167106 0.0001260718869751446 0.36625888696098957 9151.0
0.014075387143640528 1.506787470346349 1.2421999151498007e-06 0.007385117808086912 0.00029595824386666235 0.00012055064116626418 0.4073231398837996 9785.0
0.014075387237053748 1.506787480346349 1.2421999151498007e-06 0.007385117808086912 0.00029595824386666235 0.00012055064116626418 0.4073231398837996 9785.0
0.014075401354624078 1.506787470346349 1.2422015151498008e-06 0.007385127320395156 0.0002961456735209306 0.00012048808222158765 0.4068541025404241 9774.0
0.051735137373562196 2.285691107054083 3.7242065977446686e-06 0.02214112570011097 0.00035569021845914734 0.00012875932658653805 0.36199850292292096 8946.0
0.044669711729737334 1.6082344751612432 4.7672680703040125e-06 0.028342327102542586 0.00024096971609536018 0.00011136602714936792 0.46215777216294046 10838.0
0.0944114932439869 2.416498701017251 7.162908503021129e-06 0.04258487100039711 0.0003395414687520665 0.00012613695707690625 0.37149205232722715 9151.0
0.058289011548772175 2.8460288354264627 3.2983933713672924e-06 0.01960958403545124 0.000430439944508777 0.00013881380763955766 0.3224928573903 8022.0
0.03489084079680841 1.0146255951890177 6.154636752874727e-06 0.036590501200026306 0.00016803963081568895 8.542174478829718e-05 0.5083428496816348 34.0
0.06261202167036428 2.7960169982643848 3.6761903909224105e-06 0.02185566010012574 0.0004233130931686033 0.00013704229217208135 0.32373742835659974 8057.0
0.06444194404888122 1.5305265318934955 7.826547229422845e-06 0.04653033108030253 0.00021133451448671441 0.00010496345163528618 0.4966697081648948 8938.0
0.05088466675404104 1.548053593552454 5.83213448603904e-06 0.03467316309292346 0.00022381832552519553 0.00010700392622625645 0.4780838475811529 10342.0
0.07430430249509486 2.4890433065183055 5.197957007642884e-06 0.03090285580818475 0.0003660205152551627 0.00012785193593400787 0.34930265000277066 8848.0
0.04522118677552951 1.2931449097895467 6.278898570510618e-06 0.03732926164518171 0.0001864917288766762 9.901569624036918e-05 0.5309388080467985 3130.0
0.04336658933916093 1.7430126620688715 4.175546135694319e-06 0.024824426204767443 0.0002663851791951374 0.00011793145601093833 0.4427102752760467 10669.0
0.09925157897813361 2.684356079918887 6.709187129442981e-06 0.0398874100240634 0.00037311574188902616 0.00013111856155757545 0.35141524957843606 8653.0
0.04593584241805604 2.1476715364367855 3.4770245537911342e-06 0.02067158082864765 0.00033719066343570813 0.00012675548595609336 0.3759163574238814 9330.0
0.05512190197185597 1.4401867636724806 6.990236333740696e-06 0.04155830168835514 0.00020592084380830562 0.00010167770716470626 0.49377083584291914 6940.0
0.07589707143388097 2.2520578370884414 6.008449600325986e-06 0.035721390414850444 0.0003249921162258794 0.00012524869787095585 0.38538995753332117 9417.0
0.057053650891826284 1.9720429342460284 5.006295519868143e-06 0.02976339133936052 0.0002960388893080476 0.00012046864146315664 0.40693518930818995 10009.0
0.08058244708650124 2.560841990018922 5.536097794029453e-06 0.03291316792681245 0.0003680407998407484 0.00013157572583932624 0.35750309720079726 8788.0
0.04675791899374507 1.8855931339618834 4.158785055539806e-06 0.024724778354190232 0.0002888944197590702 0.00012102413517017456 0.41892167827646265 10155.0
0.06323793675945862 2.089072358918167 5.285281550946206e-06 0.031422017041386606 0.00030895581094350703 0.00012432202448530615 0.402394193867545 9774.0
0.0800289514926532 2.0134630574117516 7.3103790140687204e-06 0.04346161159909045 0.0002830434536074542 0.00011865622962121267 0.4192155943156841 10201.0
0.0439061402593698 1.0682318302507676 7.606457780098988e-06 0.045221856903360044 0.00012785105513084353 7.522892053950483e-05 0.5884106350355506 13.0
0.03576273136231228 1.3397763000277523 4.544796479391453e-06 0.027019690634930493 0.00020351959196344228 0.00010202651511842411 0.5013105329768491 7281.0
0.05160492890666869 1.8349945422622649 4.838885047088047e-06 0.02876810382669035 0.0002813010738403021 0.0001167406577968273 0.4150025316401825 10049.0
0.0771328240074038 2.9824322048029077 4.375073151586054e-06 0.026010652753558336 0.0004332119788857384 0.00013813539391647654 0.31886328321708385 7869.0
0.03968135357375439 1.233411612535608 5.684580380621515e-06 0.03379592550959623 0.00017694234752009175 9.745000071841678e-05 0.5507443643888095 2249.0
0.08928606107233412 2.376768003843638 6.837003014819783e-06 0.04064730008663742 0.0003361777807339908 0.0001255602351111257 0.37349355700125353 9228.0
0.1180194133178557 2.9038823636741826 7.5058137006860225e-06 0.04462350846194868 0.0003922080886742065 0.00013326393756208775 0.3397786568159879 8574.0
0.04983286628146224 1.1796363837576629 7.857301777799038e-06 0.04671317279532977 0.00015853502237455635 9.592506978392626e-05 0.6050717901139395 218.0
0.039672264644856514 1.6906260245027638 3.8905137256288305e-06 0.023129853614813012 0.00026565602893406637 0.00011615047595923676 0.43722130615776217 10466.0
0.09595180858147442 2.666006711929793 6.497626576510498e-06 0.03862964177927812 0.0003764878994511473 0.00013064247361361899 0.3470031143207327 8604.0
0.02121151340649605 1.0331504697781682 3.308213185382212e-06 0.019667964721578512 0.0001758549687250305 9.35893656690227e-05 0.5321963112419101 1548.0
0.06367222299985191 1.6082344751612432 7.276483392356552e-06 0.0432600955979462 0.00022463255189296186 0.00010715481284084335 0.4770226395856597 10624.0
0.04729901645239365 1.7600182154852653 4.581913961060426e-06 0.027240361214216285 0.00027149318070410775 0.00011542925769184597 0.42516448255711015 10431.0
