#acc_paschen_factor density_factor volt density pressure N_great N_less
1.506787470346349 0.007763749469686254 0.014075387143640528 1.2421999151498007e-06 0.007385117808086912 0 9785
2.09894949693541 0.006555273042704348 0.0171834298602839 1.0488436868326957e-06 0.006235577780242867 0 8293
1.4418153739102828 0.010238622991401929 0.016759493549799526 1.6381796786243086e-06 0.009739293788307435 0 10263
1.2177376950220555 0.017156797703706417 0.021459814727203225 2.745087632593027e-06 0.016320074822881586 0 7207
1.7806353608165904 0.004868367469854819 0.011600478615772163 7.789387951767711e-07 0.004630941201582692 0 8688
2.353453850957378 0.005062133605692466 0.015794325207268752 8.099413769107945e-07 0.00481525752270641 0 7544
1.1730205266417066 0.008193346347482658 0.011430819221249701 1.3109354155972254e-06 0.007793763600290839 0 9446
2.4839139346982604 0.009972288344431444 0.028273650943225568 1.5955661351090312e-06 0.009485948062517065 0 7922
1.4452192311678425 0.010108965543658593 0.016629547173004453 1.617434486985375e-06 0.009615959627407585 0 10397
2.8792048256257443 0.014571865797706064 0.044433584921591086 2.3314985276329707e-06 0.013861207915051459 0 7791
1.8951958486407445 0.0010102101111831591 0.004119321969199664 1.6163361778930547e-07 0.00096094299682621 7740 2278
2.3975729214987505 0.005488157177077755 0.017115191739185943 8.781051483324409e-07 0.005220504275707243 0 7576
2.229920285777654 0.01208371573940064 0.029591444155394955 1.9333945183041024e-06 0.011494402883986172 0 8785
1.5393900907642213 0.012845589555340538 0.02145714187780042 2.055294328854486e-06 0.012219120741972414 0 10500
1.9774826665413987 0.003088578523290173 0.009177029805464998 4.941725637264277e-07 0.00293795109477519 0 7878
2.8522404945442448 0.008737802186601225 0.029239478952591096 1.398048349856196e-06 0.00831166677695709 0 7464
1.5323391529359327 0.013292169260551042 0.02195514867208745 2.1267470816881667e-06 0.012643921123097228 0 10426
1.9752074728262268 0.010145590166941292 0.022793392737039862 1.6232944267106067e-06 0.00965079809800425 0 8830
1.0725373870069834 0.016146509114997133 0.017989456209767735 2.5834414583995416e-06 0.015359057175813508 0 4034
1.7474745126977307 0.005762938752589664 0.012951157027463488 9.220702004143463e-07 0.005481884980297286 0 9064
1.7939193364537465 0.003276945759113574 0.008693966127802537 5.243113214581719e-07 0.0031171318157877815 0 8157
1.9491819828020465 0.004635763517163827 0.012235813818962021 7.417221627462124e-07 0.004409681151917659 0 8248
1.4697595325046822 0.010233749045937613 0.017077838872342866 1.6373998473500183e-06 0.009734657541145584 0 10254
2.19112837040341 0.013179339120797728 0.03117917135525049 2.1086942593276364e-06 0.012536593616248298 0 8820
1.1905064182164153 0.008170839971199245 0.011576151187456108 1.3073343953918793e-06 0.007772354841425665 0 9635
2.646939482672342 0.01557849283319607 0.043122957816334455 2.4925588533113716e-06 0.014818742579832365 0 8044
2.0728046707507914 0.0027314936090423857 0.008799060652101096 4.3703897744678176e-07 0.002598280917432761 0 7807
1.8630617030721983 0.009633910939154427 0.02063314701547724 1.5414257502647084e-06 0.00916407304435441 0 9155
1.6218907112170289 0.011048825510600784 0.020033357766896066 1.7678120816961255e-06 0.010509983398534406 0 9972
2.1411717620059223 0.019599323104100688 0.04207181380698786 3.1358916966561103e-06 0.018643480272991415 0 9151
1.506787470346349 0.007763749469686254 0.014075387143640528 1.2421999151498007e-06 0.007385117808086912 0 9785
1.506787480346349 0.007763749469686254 0.014075387237053748 1.2421999151498007e-06 0.007385117808086912 0 9785
1.506787470346349 0.007763759469686254 0.014075401354624078 1.2422015151498008e-06 0.007385127320395156 0 9774
#acc_paschen_factor density_factor volt density pressure N_great N_less
2.285691107054083 0.023276291235904176 0.051735137373562196 3.7242065977446686e-06 0.02214112570011097 0 8946
