#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.2744669311260068 0.0017545913824236464 0.003965197463182714 2.807346211877834e-07 0.0016690214070980772 9265 1014 977
2.1872498635847495 0.01694147276854077 0.03815037747563203 2.7106356429665233e-06 0.016115251107301123 8974 8974 141
2.192719858842236 0.019230768524103457 0.04241952435227002 3.0769229638565533e-06 0.018292899796043136 8882 8882 134
2.7385857672520055 0.015470462504910753 0.04436463010429151 2.475274000785721e-06 0.014715980801602855 6774 6774 1086
2.2912129610505856 0.0007750438606531403 0.00425677694167707 1.2400701770450246e-07 0.000737245610475533 10005 14 12
2.2581816938821193 0.007494202220231536 0.020518747770060915 1.1990723552370458e-06 0.007128716155787159 7196 7196 837
1.502086922555535 0.012731362974316637 0.020787196940510143 2.037018075890662e-06 0.01211046489714251 10492 10492 1
1.9987065028811133 0.018678774363339576 0.03775506142582715 2.9886038981343322e-06 0.01776782593546401 9263 9263 58
2.6469485064589997 0.014647597206625609 0.041021110910048286 2.3436155530600977e-06 0.013933245965587088 7056 7056 942
1.3466599577169407 0.0018569409897489387 0.004355550481604409 2.9711055835983024e-07 0.0017663795084458876 8679 1516 1411
1.701498696922458 0.008559484623246303 0.017161368270621407 1.3695175397194086e-06 0.008142045614171124 9418 9418 60
1.0111383119412272 0.007835031957113827 0.009513297590601703 1.2536051131382125e-06 0.007452923907364272 7178 7178 0
2.6877986430425596 0.015076400076881309 0.04263975053685922 2.4122240123010095e-06 0.014341136473343532 7015 7015 999
2.713333686504704 0.016369909508042305 0.046021867628740123 2.619185521286769e-06 0.015571562515849702 7022 7022 944
1.2234161261843948 0.01721729926762644 0.02162186807809395 2.7547678828202307e-06 0.01637762577540362 7403 7403 0
2.676067457392572 0.01864861457834099 0.050483438339739346 2.9837783325345586e-06 0.01773913701831762 7467 7467 779
1.1922501373988075 0.013399725863595538 0.017193792992825117 2.1439561381752863e-06 0.0127462322792754 8020 8020 0
2.2074694266883137 0.009855851569336811 0.02489353243283638 1.5769362510938898e-06 0.009375189812959284 8021 8021 438
1.1331281474886377 0.010865662925779349 0.013810574596842613 1.738506068124696e-06 0.010335753501984861 7783 7783 0
2.460641822616626 0.0035179082719313647 0.012565158380825447 5.628653235090185e-07 0.0033463427854925985 5063 5063 2254
1.1927281880953826 0.01827150735462282 0.02212770933689049 2.9234411767396513e-06 0.017380421003032314 6026 6026 0
1.0361516568498075 0.01568970229023782 0.016978414747645967 2.5103523664380515e-06 0.014924528443329569 3390 3390 0
2.428015924824587 0.010822527216164033 0.02949884131789962 1.7316043545862455e-06 0.010294721485368617 7239 7239 768
1.1754509046854025 0.019106730466447903 0.022619605779056216 3.0570768746316648e-06 0.018174910972208826 5413 5413 0
2.8795762607476405 0.01664403750262404 0.04950643162872367 2.6630460004198464e-06 0.01583232151411276 6461 6461 1298
1.3232128825174614 0.019584246334962602 0.02598336739797129 3.1334794135940165e-06 0.018629138785455676 9097 9097 0
2.0549073634335286 0.016901302890162628 0.035772758912006396 2.7042084624260206e-06 0.016077040280777492 9036 9036 85
1.1227023408007164 0.012777092490597927 0.015581837681484278 2.0443347984956683e-06 0.01215396422261183 6814 6814 0
1.2091960197950766 0.00704099575856616 0.010464983528918368 1.1265593213705857e-06 0.00669761219965702 9999 9999 0
1.151827037230128 0.017366249084847955 0.020500194498308418 2.778599853575673e-06 0.01651931143282584 5509 5509 0
2.1800901241417208 0.007776924349441947 0.020392009548580895 1.2443078959107117e-06 0.007397650159817616 7759 7759 574
1.1075856108017577 0.011617239841825628 0.01424107509566422 1.8587583746921005e-06 0.011050676631397062 7120 7120 0
1.0696291109013902 0.007350563221166089 0.009573150893258863 1.1760901153865743e-06 0.006992082312297504 8283 8283 0
2.701715821666337 0.015361935116249137 0.04351793940391746 2.457909618599862e-06 0.014612746204221847 6876 6876 982
2.5947856281686796 0.01483081779708537 0.04061974719984621 2.3729308475336595e-06 0.014107531038887792 7277 7277 833
1.857393709746287 0.018123399308611506 0.03423020083877315 2.8997438893778413e-06 0.01723953606433229 9882 9882 23
1.1734603144398057 0.016145540475537037 0.019681255980368673 2.583286476085926e-06 0.015358135776101381 6217 6217 0
1.2269868102061965 0.012111311340757595 0.0163121793677718 1.9378098145212155e-06 0.011520652670613347 9063 9063 0
2.481521001697334 0.012663257176046808 0.034193571286555154 2.0261211481674894e-06 0.01204568056251137 7258 7258 775
2.0453113101708738 0.013548255966073286 0.029759565995156802 2.167720954571726e-06 0.012887518691095912 8829 8829 133
2.586081365949063 0.0019404716157173409 0.00862180351741829 3.104754585147746e-07 0.0018458364146441784 8625 948 1157
2.608871143464469 0.014359280849579915 0.03978551085918612 2.2974849359327867e-06 0.013658990559601281 7154 7154 916
2.325143858461251 0.012358129688859725 0.03141660203610852 1.9773007502175563e-06 0.011755433891342934 7711 7711 510
1.5010229973102704 0.006943429453098797 0.012850183035660517 1.1109487124958077e-06 0.0066048041224786355 9784 9784 15
