#volt mean standard_deviation spread
0.023345954332985617 394.1945015151515 107.79255038052013 0.27345016220723956
0.02194874024797044 411.12772843685605 114.01396514150316 0.27732005713891966
0.03028676034358731 333.83144243712366 74.62640087122928 0.22354515298625588
0.020696438628583162 430.4904889721782 123.45929816741386 0.2867875164029299
0.030650408433389755 330.72755798922805 74.8713778840676 0.22638385001623057
0.021557031647767906 418.3512110802514 119.59923309814677 0.2858823637424688
0.028092845900071686 346.04181336907357 84.56356404010755 0.24437383221638487
0.03132836855510424 329.3978960795348 72.86300586457035 0.22120058061019676
0.025565999114287082 368.4061448663854 95.36928250346611 0.2588699559776749
0.026923456143643505 356.6893887112248 99.86865118615357 0.2799877269884445
0.025626482241961547 367.247833622457 95.15680736058937 0.2591078793358213
0.02284822829454128 397.81557787438163 107.85491249800597 0.2711178709348163
0.027677175735824885 350.4588242084433 84.9044854972877 0.24226665055176022
0.02419513509055799 381.2981384193696 102.68711426481961 0.2693092462777238
0.029248372797472926 339.01713336792943 79.63259769886876 0.2348925463081091
0.02040069433916493 435.6287514582444 124.9927579657672 0.28692495053956035
0.021891359739838353 413.5408137931034 117.04326532278527 0.28302711949815584
0.024130993733820598 381.15720309653915 100.9568115767325 0.2648692212991243
0.03175502262697398 325.9955045294879 70.30846757990585 0.21567312003698536
0.023772934746788762 387.0322719446579 105.46903228961672 0.27250707482268516
0.020435946695490256 435.8915746882086 124.96747807388154 0.286693951731621
0.02590817634377719 364.997533922373 92.44986619178705 0.25328901595113
0.028147165963461146 346.6960692140104 84.39522017618035 0.2434271042285294
0.027100798701494025 354.1166238295124 88.26584371968693 0.24925642508718276
0.03144307212535291 330.0521606264797 94.06327549671586 0.28499518172573746
0.022345644879270717 407.62805558006175 114.806029526778 0.28164408203799185
0.021596317405172923 416.7435512727273 118.4517559919724 0.2842317670668757
0.023610708859692 390.480288664525 106.0479676275128 0.2715834081925253
0.02913338601131655 338.3183521077488 80.3832563221271 0.2375964999277555
0.025229582465670457 370.84367401999685 95.22686083707214 0.25678437440984164
0.02040069433916493 435.6287514582444 124.9927579657672 0.28692495053956035
0.02040070433916493 435.64109405236195 124.99146368387915 0.2869138503927634
0.014495338968710789 595.4403528526645 207.013047770922 0.3476637866062551
0.018547402203497675 473.6784434607646 145.1207122563098 0.3063696781218002
0.012285714262871852 709.4499946343171 265.72563716823674 0.37455160924372666
0.015196576090584255 564.885439351379 190.47386087712763 0.3371902470983078
0.011380383535292568 771.7770617081695 292.8164158541035 0.379405440226501
0.010101980727778431 886.8873801047121 343.4295648306317 0.3872301856297516
0.01779964197305833 487.68348257372656 151.8830354347166 0.31143772725941227
0.013655081398973585 634.1041924615199 222.1464007674569 0.3503310708372862
0.019660078462749433 448.82907358412564 131.90849714535253 0.29389472498293595
0.012788159403019835 683.2473370348494 248.36746458360312 0.3635103294532636
0.010994505980602927 801.5249380875202 308.6768011812558 0.3851119116989355
0.018804837016249153 467.7164173793103 143.35906948812135 0.3065085255963113
0.01700756326125127 510.01872580429847 164.63777726509142 0.3228073185067038
0.01597461739467728 536.1624626710097 174.13962642244005 0.32478891855824016
0.016086908725088247 532.0420026333113 173.75781455912534 0.32658664860879594
0.016676181362833175 514.8128016978379 164.21056470488506 0.31897140895355225
0.016219802922383206 529.9765863437872 174.04636391678005 0.32840387368335366
0.016762631136851284 513.4871672017122 167.48671522456945 0.32617507490460024
0.012769835941365213 684.4891818502825 245.94681532495932 0.3593143936331122
0.01885702375695556 467.5442678841137 144.2442581048264 0.3085146541473138
0.017350773288359097 499.26797932885904 156.93239347319303 0.3143249716998663
0.014960627562702928 575.9279569074778 197.76557808396237 0.34338596644255837
0.014090724734742167 604.637856176181 209.67193507234032 0.34677275484921927
0.015940467279374836 539.3822524297007 174.9586096276221 0.32436849532869083
0.015560186523660527 552.9990156731757 184.4722768916405 0.33358518128116205
0.01784098633038519 487.67100870866784 152.55445492526383 0.31282248114199274
0.01594351768036285 539.4484906463682 175.66935157943294 0.3256462009355992
0.017188796746504937 504.993843388261 160.57636591685207 0.3179768783703647
0.015377632153186615 561.0131888888889 189.7851875176674 0.33829006389946953
0.01854990022810866 473.30988119210633 146.1214342291278 0.3087225516211445
0.016676181362833175 514.8128016978379 164.21056470488506 0.31897140895355225
0.016676191362833177 514.76502241974 164.1425577343222 0.31886890248048
0.014741091704177518 583.0300896666241 198.32389255060443 0.34016064704997606
0.011067233651865124 796.9492481521739 306.0675857007098 0.38404902998574325
0.013681939404653133 632.7007206008059 220.6358201927867 0.3487206715732412
0.011802208265572297 744.7238860773481 277.0610082683096 0.3720318542858361
0.014509154682750325 598.747768849962 207.59929590471776 0.34672245427062176
0.010256830874190874 863.8132173277662 332.24988342673447 0.3846316272568277
0.014178283097383646 607.5176878371751 208.02767457199107 0.34242241623053116
0.012935573879161616 667.7625002378122 238.5951876434067 0.35730546048697714
0.013154503676232653 659.4236651945572 238.4572659515832 0.3616146622236077
0.010798635851819312 819.3982959689589 315.366194198483 0.38487533565780074
0.01141629346654306 767.3632574643493 290.79040656011284 0.37894752417647853
0.012110542169762229 721.2771957851801 266.13903733087506 0.36898301913060894
0.010582219404898488 839.8287992227979 325.9250208394549 0.3880850729828215
0.012652114329460699 686.90846723814 247.870000720849 0.36084866112869807
0.01352665816172634 641.6910209335899 228.27326149218376 0.3557370354973508
0.014893632254414028 578.6988868622449 197.24082210370457 0.34083497753583264
0.012164730606252519 713.2253067655237 262.70662560599186 0.3683360967621385
0.014158483815293447 607.8092897762394 209.8705145712344 0.3452900738790891
0.013425577907154379 642.5932319258991 226.6401110350173 0.3526960754873814
0.011211477996800159 784.9050782992822 305.05935512061626 0.3886576397003485
0.01389620377783153 620.3955922282341 215.21314887541857 0.34689664396623393
0.013687384738681536 630.6032481895177 219.72571533030066 0.34843733514082
0.012687283929497004 686.657821466525 251.22834885756276 0.3658712403814224
0.01381235856130367 626.0459867105584 217.06884497827377 0.34672987222363877
0.013842202150227984 625.3651517385429 220.69799769994944 0.3529106108429599
0.010345302835305475 862.4913120159096 334.0583279501009 0.3873179048833582
0.013236017067924799 652.6508065251288 229.9814035713305 0.35238047861429495
0.013687384738681536 630.6032481895177 219.72571533030066 0.34843733514082
0.010690357336509623 830.2503437163183 320.5406158059719 0.3860770648659857
0.014909692244209223 577.7292321383168 195.39844671194848 0.3382180368279638
0.014893632254414028 578.6988868622449 197.24082210370457 0.34083497753583264
0.014893642254414028 578.5708601148691 197.1973921894802 0.34083533372269864
0.03763893923348997 308.213989079176 84.40400987775939 0.2738487312984264
0.04728612014882791 290.1801949838188 113.43896748042218 0.39092594684743326
0.039460498309099146 304.45685340022294 82.0541931877939 0.26951008746033966
0.04161463386335308 294.6165180236172 55.22142237768214 0.18743491623662273
0.04916331001698311 277.2969456372773 100.75409716784297 0.363343696182056
0.045728185337739424 301.5768655934107 154.58488731689627 0.5125886795484815
0.035952103830749586 316.55317012448137 95.8318576640111 0.30273542238204776
0.04468236311003756 289.42548566308244 88.52777134148322 0.30587413937878843
0.03393132458242033 320.0129271883824 84.20556164487202 0.26313175028489594
0.04764666300567891 285.4420020559211 114.8232833194641 0.40226484712284566
0.04395802819508293 290.6198180847277 75.38539463893008 0.2593952302900146
0.040715936697695396 302.8085135693215 88.44162727445848 0.29207113839687887
0.03819128759772477 304.3537683944374 58.22961272959096 0.19132213488523775
0.034463895625396285 315.8311575796451 66.38687216209301 0.2101973493395813
0.032922566251832784 323.46990386130807 76.78627867282681 0.23738306951038612
0.03317854799137498 321.26520753588517 68.30129068554704 0.21260095735053358
0.045761273090215576 285.27711115369874 69.89475101548733 0.24500651570966778
0.034112137592258285 319.03889288685525 71.51667964393499 0.22416288809432977
0.03765334441897406 309.34133585095674 87.60309630825009 0.28319233854494635
0.046322525282809064 294.8846610911988 128.47507986290418 0.4356790868249698
0.04032531494088236 299.4031259003169 61.21002545716444 0.20444016832858206
0.04662371268151838 298.779571484528 162.06139061898872 0.5424112157794594
0.03407905121486298 318.1703470697867 67.68075200821009 0.21271860382817245
0.0397569097225705 309.05567845394745 109.52587093377295 0.35438879971944426
0.03267752669291812 322.08116540624394 74.54935068956001 0.231461378983556
0.03740164172943226 312.79478370442865 106.77254418458807 0.34135014311965445
0.0446394663727353 288.73155641205324 73.05740402871089 0.2530288165816193
0.03217712819181495 327.52941999624835 79.5348886693339 0.24283280772226482
0.03295980490297222 326.75450350877196 106.73975597574453 0.32666651822559817
0.03468098908939186 313.86945767195766 63.072979174081766 0.20095290456710455
0.03317854799137498 321.26520753588517 68.30129068554704 0.21260095735053358
0.03317855799137498 321.34200019956097 68.31420413306638 0.21259033705722144
