#volt mean standard_deviation spread
#volt mean standard_deviation spread
0.012652114329460699 0.00038230252823436006 0.00013434550635196645 0.35141150379630665
0.01352665816172634 0.00040616925205412606 0.00013414602912787025 0.3302712562545083
0.014893632254414028 0.00044111338249345133 0.00013660644421866934 0.3096855584985508
0.012164730606252519 0.0003718319631722783 0.00013113462599866627 0.3526717415035904
0.014158483815293447 0.0004201247902938735 0.00013570498877151974 0.3230111431334374
0.013425577907154379 0.00040640137876023723 0.00013231084480112487 0.32556691910039925
0.011211477996800159 0.00034845792436683475 0.00012601772309015128 0.3616440157563692
0.01389620377783153 0.0004148878228419063 0.00013687461360266235 0.3299075221468205
0.013687384738681536 0.00041103287565157 0.00013503906368022908 0.3285359193377535
0.012687283929497004 0.00038396721332709376 0.00013396284902295042 0.3488913750269355
0.01381235856130367 0.0004101094643262694 0.00013596489712625694 0.3315331855352838
0.013842202150227984 0.00041252180349943463 0.000135775778160625 0.3291360044701518
0.010345302835305475 0.0003203846600432474 0.00012460207592508363 0.3889139882922738
0.013236017067924799 0.0004005656132197816 0.00013437258221879377 0.3354571081094434
0.013687384738681536 0.00041103287565157 0.00013503906368022908 0.3285359193377535
0.010690357336509623 0.00033237826713908747 0.00012583277652929858 0.3785830451924296
0.014909692244209223 0.00044152217053141675 0.0001356142064745768 0.3071515215450027
0.014893632254414028 0.00044111338249345133 0.00013660644421866934 0.3096855584985508
0.014893642254414028 0.0004412296392871678 0.00013656250561959782 0.3095043792620607
0.03763893923348997 0.0007112460547791188 0.00022437015946554582 0.3154606735009942
0.04728612014882791 0.0007010537063463248 0.00026352261480457636 0.3758950454423453
0.039460498309099146 0.0007134422889538747 0.0002357478054930736 0.33043710632678114
0.04161463386335308 0.0007103664779962865 0.00024158594971327466 0.3400863599232755
0.04916331001698311 0.0007006140756246374 0.00026365179610915776 0.3763153000802862
0.045728185337739424 0.0006922540594471812 0.0002695409586276371 0.38936710438778294
0.035952103830749586 0.0007156313638858841 0.00021633417234133117 0.302298338584037
0.04468236311003756 0.0007024858420927211 0.0002561769741290681 0.36467208131328477
0.03393132458242033 0.0007109101268241195 0.00020945394149447658 0.2946278771272812
0.04764666300567891 0.0007006312621587642 0.0002595836767593568 0.3704997061643172
0.04395802819508293 0.0007035366919527977 0.0002492710071999307 0.35431131034265234
0.040715936697695396 0.0007051482838984278 0.00024260252576384898 0.344044694291271
0.03819128759772477 0.000715198789401739 0.00022126646843372453 0.3093775768535809
0.034463895625396285 0.0007108439118419228 0.0002103922477237827 0.29597531078042016
0.032922566251832784 0.0007089088233286028 0.00020612245815946508 0.2907601815303129
0.03317854799137498 0.0007097223067413207 0.00020275294498271163 0.28567926223659046
0.045761273090215576 0.0007027605093766618 0.00025641224333984716 0.36486433133142476
0.034112137592258285 0.0007124150841885075 0.0002049878846871118 0.2877365867689451
0.03765334441897406 0.0007133793365522803 0.00022141453167696143 0.31037418710085524
0.046322525282809064 0.0006802697267887196 0.00027702772849197096 0.4072321868558045
0.04032531494088236 0.0007109396849939316 0.00023078097999185146 0.32461400715564404
0.04662371268151838 0.0006995166092651089 0.00026295175421331483 0.3759049474029845
0.03407905121486298 0.0007115086763159072 0.00020799217262605803 0.29232556053007325
0.0397569097225705 0.0007012300866479683 0.0002444347680449285 0.348579977812104
0.03267752669291812 0.000708865112569562 0.0002010682527197385 0.28364811464749207
0.03740164172943226 0.0007113907584049823 0.00022815758046727125 0.32072047292099504
0.0446394663727353 0.0006972975046360551 0.0002507596033870202 0.35961637854691697
0.03217712819181495 0.0007085008587085854 0.00019809522960349121 0.2795977269026431
0.03295980490297222 0.0007114849013504802 0.00021014742440876756 0.29536455940229167
0.03468098908939186 0.000719069863212585 0.00020437051421752926 0.2842151015820133
0.03317854799137498 0.0007097223067413207 0.00020275294498271163 0.28567926223659046
0.03317855799137498 0.0007098944103035507 0.00020268844550595677 0.2855191456139051
