#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
4.523914324940087 0.020636427267582868 0.09273275029544778 3.3018283628132593e-06 0.019630005721356106 6518 6518 0
4.210854350725995 0.0013214576133335001 0.010846487522455506 2.1143321813336005e-07 0.0012570112148731717 8452 72 1562
4.4149300093812025 0.03708807068727099 0.14724273561705106 5.934091309963359e-06 0.035279316053357906 6919 6919 0
4.0633605257625005 0.015713070727244153 0.06666291209299771 2.5140913163590645e-06 0.01494675722092684 6743 6743 1
3.7251729961265525 0.018226090174976586 0.06896960760104508 2.916174427996254e-06 0.017337218781797833 7054 7054 0
4.152439151793779 0.0499549015409117 0.1779712264292746 7.992784246545874e-06 0.04751864217302264 7385 7385 0
3.980401696870348 0.0066345567719132935 0.03289168417541602 1.061529083506127e-06 0.006310994907335738 6243 6243 2
3.3897918037934565 0.011333848763267691 0.042731754002764105 1.8134158021228306e-06 0.010781106302127311 7230 7230 1
3.864676173086798 0.046222768827406016 0.15511947058082803 7.3956430123849635e-06 0.04396852249537564 7421 7421 0
3.7600998939796053 0.040499273902107176 0.13501837812660386 6.479883824337149e-06 0.03852415769942768 7404 7404 0
4.995059556048086 0.03359194183602595 0.15333945283472403 5.374710693764153e-06 0.0319536905241586 6176 6176 0
3.0338168632436866 0.019813805637981824 0.06014582104897858 3.170208902077092e-06 0.018847502670503582 7662 7662 1
4.8924278355054165 0.007964560781347649 0.04662647269710488 1.274329725015624e-06 0.007576135717617137 4901 4901 0
4.379562855386451 0.024187260994030006 0.10232197154222106 3.869961759044801e-06 0.0230076682140898 6751 6751 0
3.222206554476017 0.004344865982861594 0.01926149528705522 6.951785572578551e-07 0.004132970450562325 6686 6686 0
4.538993835864993 0.029801488004902 0.126094730169193 4.768238080784321e-06 0.02834809400172265 6783 6783 0
3.638637989824513 0.026389610124426578 0.0913703238132482 4.222337619908253e-06 0.025102610592900705 7308 7308 0
4.775139677834529 0.03221701696298444 0.14155962780507803 5.154722714077511e-06 0.030645819603757708 6613 6613 1
3.400890544511518 0.01399772682289095 0.05080517456167653 2.2396362916625523e-06 0.013315069224747325 7431 7431 0
3.882518131559504 0.042202960729182296 0.14433165859183456 6.752473716669168e-06 0.04014475712437846 7439 7439 2
4.3042786268259645 0.03867701291669241 0.14869486075827618 6.1883220666707865e-06 0.03679076688009301 7072 7072 0
3.0689248252977395 0.03162919945002451 0.08959141848163686 5.060671912003921e-06 0.030086669466338197 8058 8058 0
4.639948198546562 0.002079625720130769 0.016231602956832698 3.327401152209231e-07 0.0019782040880968773 2455 1956 7334
3.583742202980263 0.03635832987759477 0.11754736569887757 5.817332780415164e-06 0.03458516410140866 7665 7665 0
4.108848290805184 0.009930046451559408 0.04661225262610958 1.5888074322495054e-06 0.009445766271938345 6451 6451 0
3.1461919611452744 0.02260044992029421 0.06950207890334217 3.616071987247074e-06 0.021498244608334355 7720 7720 0
3.498429204278675 0.04762278297129109 0.14400192743257806 7.619645275406576e-06 0.04530025910356337 7761 7761 1
3.325071572683985 0.026853273037198474 0.08471112617478002 4.296523685951756e-06 0.025543661047636664 7677 7677 0
4.725169405761214 0.011806693912489924 0.06154795478098149 1.889071025998388e-06 0.011230891183211291 5647 5647 0
4.838958175673897 0.04450878511698503 0.1881318474695216 7.1214056187176054e-06 0.04233812835759155 6756 6756 0
3.6432688724684406 0.045347870175114185 0.14389373974650418 7.25565922801827e-06 0.043136291929134464 7729 7729 1
4.215570677750092 0.03235491872038722 0.1254175088382584 5.176786995261956e-06 0.030776996006131093 6973 6973 0
4.385203238210962 0.01152375164563258 0.05602016519788075 1.843800263301213e-06 0.01096174777746547 6241 6241 2
4.629310452160258 0.004476318837421063 0.028301532252968706 7.162110139873702e-07 0.004258012457767926 5391 5391 0
3.7251729961265525 0.028096518697631596 0.09853809121320674 4.4954429916210555e-06 0.026726274642078482 7268 7268 1
4.152439151793779 0.0012866496930442096 0.010512543647186933 2.0586395088707357e-07 0.0012239008481625241 8748 67 1291
4.0476838667576605 0.0066345567719132935 0.03344766421238319 1.061529083506127e-06 0.006310994907335738 6200 6200 1
4.29999516745036 0.017313457283329833 0.07634137114750145 2.7701531653327734e-06 0.0164690942439489 6730 6730 0
4.2062239279001155 0.001349505577316945 0.010983743794501703 2.1592089237071125e-07 0.0012836913027744485 8192 68 1819
3.7600998939796053 0.013341468462842471 0.05403528176291841 2.1346349540547956e-06 0.012690816043932641 6942 6942 1
4.995059556048086 0.024993075863252737 0.11990824311708656 3.998892138120438e-06 0.02377418415641302 5875 5875 0
3.0338168632436866 0.029229898444684446 0.0829328882858578 4.676783751149511e-06 0.027804380393167752 8115 8115 0
4.9169597306290855 0.018659915859621613 0.09280338517084664 2.9855865375394584e-06 0.017749887145426385 5744 5744 0
3.863842977112456 0.025893934439065902 0.09551263281654564 4.143029510250544e-06 0.024631108602105423 7203 7203 0
3.669885671924737 0.004344865982861594 0.021937602192391027 6.951785572578551e-07 0.004132970450562325 6307 6307 1
4.456107308901357 0.029801488004902 0.12379211539814881 4.768238080784321e-06 0.02834809400172265 6791 6791 0
3.329647698540163 0.04878808950847899 0.13988314771889043 7.806094321356638e-06 0.0464087346015516 7847 7847 0
3.2052653441959507 0.01917173081482175 0.06185185007953113 3.06747693037148e-06 0.018236741307175435 7583 7583 1
