#BLTrackFile NTuple/Z40
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0 0 40 0 0 0.622124 16.2004 -13 -1 1 0 1
0 0 40 0 0 11.5318 20.3936 -13 1 0 0 1
-3.55537e-05 -0.00917905 40 -3.56374e-05 -0.00832916 12.5889 23.7287 -13 2 0 0 1
-0.0126952 0.0714947 40 0.0183071 0.0214223 9.88539 4.05136 -13 3 0 0 1
0.00360381 -0.00570368 40 3.95602e-05 -0.00386661 11.1808 5.57724 -13 4 0 0 1
0.0239915 0.0343897 40 0.0178561 -0.00260443 6.96322 9.49351 -13 5 0 0 1
-0.00568283 0.0603703 40 0.0137142 0.00864068 7.69812 24.0905 -13 6 0 0 1
0.0040278 -0.00942088 40 0.000193804 -0.00212242 12.0579 14.7563 -13 7 0 0 1
0.00807166 0.0824186 40 0.0134866 -0.00541119 5.2657 17.7023 -13 8 0 0 1
0.0361685 0.00379498 40 0.0117201 -0.00709828 13.6598 24.5736 -13 9 0 0 1
0.00572362 -0.00686113 40 0.00729683 -0.00875348 13.2447 6.11868 -13 10 0 0 1
-0.000788997 -0.0331615 40 -0.010213 -0.0175132 10.6635 4.21829 -13 11 0 0 1
-0.0155617 -0.0132103 40 -0.0274259 -0.00999308 11.8315 5.34963 -13 12 0 0 1
0.0582276 -0.0200737 40 0.0118559 -0.014273 4.10849 9.97863 -13 13 0 0 1
0.00677158 -0.00658179 40 0.0135949 -0.0115658 10.4489 4.52467 -13 14 0 0 1
0.234201 -0.119059 40 -0.00659148 -0.041931 5.35964 22.3303 -13 15 0 0 1
-0.0102286 -0.0419692 40 -0.0138169 -0.00599602 8.48409 4.71568 -13 16 0 0 1
0.0137801 -0.00207641 40 0.0130003 -0.00196366 14.5194 8.19002 -13 17 0 0 1
0.0148498 -0.00889853 40 0.0186741 -0.0111995 13.0989 30.1896 -13 18 0 0 1
-0.0106418 0.0253708 40 -0.00109592 0.00749101 8.31885 19.5969 -13 19 0 0 1
0.0978851 0.229999 40 0.0520513 -0.0487455 2.91747 23.9049 -13 20 0 0 1
0 0 40 0 0 14.4314 23.9176 -13 21 0 0 1
-0.0170709 -0.0670439 40 -0.0269189 -0.0225552 10.5511 3.30056 -13 22 0 0 1
-0.00725711 0.00144229 40 -0.0012322 0.00612987 11.7933 30.8566 -13 23 0 0 1
-0.00836348 -0.00115214 40 3.05405e-05 0.00202428 8.36099 29.1181 -13 24 0 0 1
0 0 40 0 0 14.3759 15.3013 -13 25 0 0 1
-0.017219 0.0510956 40 -0.0102328 0.0237259 8.97157 17.4194 -13 26 0 0 1
-0.0416247 -0.0448372 40 -0.0171102 -0.00941269 8.50626 12.2692 -13 27 0 0 1
-0.0116746 0.00938437 40 -0.00718919 0.00628462 11.5966 29.2082 -13 28 0 0 1
0.003015 2.24091e-05 40 -0.00415082 -0.00832075 7.10805 23.8486 -13 29 0 0 1
0.00955668 -0.0169675 40 0.0146307 -0.0191176 13.6571 3.58298 -13 30 0 0 1
0 0 40 0 0 10.393 5.89435 -13 31 0 0 1
0.000943601 -0.00428502 40 0.00152522 -0.00694042 8.53682 7.53759 -13 32 0 0 1
0.0477085 -0.0348492 40 -0.018771 -0.0117004 3.80825 29.5712 -13 33 0 0 1
-0.0174273 0.0263851 40 0.000368688 0.0139804 13.7013 22.8199 -13 34 0 0 1
-0.0266249 0.0615637 40 0.000337812 0.013384 5.33001 29.85 -13 35 0 0 1
0.0677878 -0.00137768 40 0.00526723 -0.0205722 8.63573 26.1927 -13 36 0 0 1
0 0 40 0 0 10.4232 29.7822 -13 37 0 0 1
0 0 40 0 0 11.8694 24.9462 -13 38 0 0 1
1.96574e-07 9.19407e-08 40 5.03717e-06 2.35596e-06 9.5446 12.0892 -13 39 0 0 1
0 0 40 0 0 10.9563 22.2273 -13 40 0 0 1
0 0 40 0 0 8.94262 5.10206 -13 41 0 0 1
0 0 40 0 0 9.94193 23.4284 -13 42 0 0 1
0 0 40 0 0 14.4384 13.1303 -13 43 0 0 1
-0.0217615 -0.124697 40 -0.0432205 -0.0398849 11.3198 20.442 -13 44 0 0 1
0.00119337 0.0181281 40 0.00839546 0.00823877 10.8918 26.2715 -13 45 0 0 1
0.0570134 -0.0687907 40 -0.0265016 0.00741116 5.19389 7.5659 -13 46 0 0 1
-0.00133232 -0.00172439 40 -0.000689957 -9.31967e-05 11.4315 9.70392 -13 47 0 0 1
0.0357483 0.0715252 40 0.0018253 0.0403923 6.83866 12.7259 -13 48 0 0 1
-0.00421687 0.0152273 40 -0.00473541 0.0171246 13.2792 7.79121 -13 49 0 0 1
-0.0401982 0.0442231 40 0.0115718 0.00661921 4.57439 30.8873 -13 50 0 0 1
-0.000650177 -0.00202914 40 -0.00242065 -0.00755253 8.45348 14.1272 -13 51 0 0 1
0.0653161 -0.0711817 40 0.0170273 -0.0343368 3.13304 27.8744 -13 52 0 0 1
0.0102955 0.0247871 40 0.00701487 0.0168602 8.26634 3.59786 -13 53 0 0 1
0.0352732 -0.143092 40 -0.024818 -0.0260556 3.49703 9.59402 -13 54 0 0 1
0.00221057 0.0123926 40 0.00292347 0.00449615 10.4194 21.2116 -13 55 0 0 1
0 0 40 0 0 14.1361 10.2634 -13 56 0 0 1
0 0 40 0 0 9.81593 29.1478 -13 57 0 0 1
0 0 40 0 0 8.34793 9.23584 -13 58 0 0 1
0.0218411 0.137847 40 0.0384088 0.0502889 7.14355 19.5881 -13 59 0 0 1
-0.000857883 0.0904679 40 0.0218813 0.014244 8.34356 23.681 -13 60 0 0 1
0.0043303 -0.00777557 40 -0.00142053 0.00114243 13.9569 16.7805 -13 61 0 0 1
-1.88192e-06 2.40941e-07 40 -1.39838e-05 1.79034e-06 9.41453 14.6387 -13 62 0 0 1
-0.000625014 -0.00232805 40 -0.00145872 -0.00732449 14.0301 29.4976 -13 63 0 0 1
0 0 40 0 0 8.94642 14.6408 -13 64 0 0 1
-0.0258605 -0.00224961 40 0.0484649 -0.00357861 5.25896 8.10393 -13 65 0 0 1
-0.0176541 0.0142162 40 -0.000107564 0.00792157 7.44345 15.4862 -13 66 0 0 1
0 0 40 0 0 11.5493 14.0409 -13 67 0 0 1
-0.0929343 0.0704662 40 0.0147019 0.0612928 10.6776 21.1808 -13 68 0 0 1
-0.092015 0.0679792 40 0.017622 0.0392713 5.56949 16.6695 -13 69 0 0 1
0 0 40 0 0 11.1891 6.78832 -13 70 0 0 1
0 0 40 0 0 11.7008 5.39794 -13 71 0 0 1
0 0 40 0 0 10.3946 3.22156 -13 72 0 0 1
-0.0098703 0.0141364 40 -0.00512939 0.00735863 6.23529 24.3305 -13 73 0 0 1
-0.0134382 -0.0572769 40 -0.0363179 -0.0028085 10.7601 16.3983 -13 74 0 0 1
-0.00452923 0.0283801 40 0.00717406 0.00808691 7.85334 30.0209 -13 75 0 0 1
0 0 40 0 0 12.506 27.0168 -13 76 0 0 1
-0.00823253 -0.00569051 40 -0.00733887 -0.00281508 8.27462 28.1508 -13 77 0 0 1
-0.000569876 -0.0209938 40 -0.00564049 -0.0094309 13.5643 14.9267 -13 78 0 0 1
