#BLTrackFile NTuple/Z280
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0.00524596 -0.0202072 280 -0.0105677 0.00586319 11.5256 27.7745 -13 1 0 0 1
-0.0618571 -0.0765795 280 -0.0268352 0.00490713 12.5815 30.4976 -13 2 0 0 1
0.143031 0.118657 280 0.000376436 -0.0534549 9.87226 12.6504 -13 3 0 0 1
-0.0163167 0.0115906 280 -0.0114908 0.0111748 11.1556 13.1942 -13 4 0 0 1
-0.0170661 0.0163493 280 -0.0588351 -0.0351397 6.91404 21.7161 -13 5 0 0 1
0.0295051 0.00359212 280 -0.0727096 -0.0435135 7.67441 35.1255 -13 6 0 0 1
0.00421054 -0.00471019 280 -0.00277787 -0.00676831 12.0408 21.8207 -13 7 0 0 1
-0.181037 -0.112581 280 -0.00124502 0.0154939 5.19328 33.9262 -13 8 0 0 1
-0.0124496 0.0401846 280 0.0248919 0.0287079 13.6393 30.8192 -13 9 0 0 1
-0.0414663 -0.0114213 280 -0.0236435 0.00862084 13.2417 12.5555 -13 10 0 0 1
-0.017601 -0.0259601 280 -0.0206786 0.0185109 10.649 12.1961 -13 11 0 0 1
-0.041399 -0.0378948 280 -0.0847757 -0.105165 11.8238 12.5457 -13 12 0 0 1
0.21698 -0.0973777 280 0.0160155 -0.0199032 3.8328 31.2015 -13 13 0 0 1
0.0254203 -0.118086 280 -0.0150067 -0.00942411 10.3322 12.7227 -13 14 0 0 1
0.164262 -0.00106409 280 -0.0567211 0.00761452 5.31447 38.1848 -13 15 0 0 1
0.0608747 0.196625 280 0.0964943 0.00112378 8.46041 14.7332 -13 16 0 0 1
0.0198701 -0.0306263 280 -0.00122964 0.000297571 14.5162 14.0712 -13 17 0 0 1
-0.0711785 -0.0600969 280 -0.00183237 0.0361075 13.0949 36.6978 -13 18 0 0 1
0.0759345 -0.0381936 280 6.09699e-05 -0.016342 8.28196 29.8163 -13 19 0 0 1
0.516784 -1.11746 280 0.184573 -0.292391 2.4065 55.0384 -13 20 0 0 1
0.03001 0.00616822 280 0.00543383 -0.0078398 14.4287 29.8339 -13 21 0 0 1
-0.184552 0.0253545 280 0.0024529 0.0233914 10.4685 11.3997 -13 22 0 0 1
-0.140377 -0.0969209 280 -0.085964 -0.00646979 11.7845 38.0762 -13 23 0 0 1
-0.0121965 0.156566 280 0.020873 0.0256472 8.34165 39.2762 -13 24 0 0 1
0.0394631 0.0526649 280 0.014959 -0.0165915 14.3703 21.2407 -13 25 0 0 1
0.133837 0.129646 280 0.0155373 -0.00878289 8.95435 26.8914 -13 26 0 0 1
-0.148547 -0.0867254 280 -0.00677728 0.0221229 8.478 22.2598 -13 27 0 0 1
-0.0343106 -0.0672051 280 -0.0316252 0.0165889 11.5852 36.5497 -13 28 0 0 1
0.00511452 0.0500199 280 -0.0308765 -0.0060067 7.04347 35.8185 -13 29 0 0 1
-0.0467382 -0.00881973 280 -0.00804676 0.0689627 13.6214 9.83731 -13 30 0 0 1
-0.00363269 0.0355436 280 -0.0147825 0.0375416 10.3727 14.0821 -13 31 0 0 1
-0.166213 0.0227359 280 0.0342634 0.0425425 8.52377 17.4851 -13 32 0 0 1
0.214543 -0.632579 280 -0.144918 0.125156 3.5685 52.3558 -13 33 0 0 1
0.0884042 -0.21519 280 -0.0813982 -0.0182941 13.651 29.0653 -13 34 0 0 1
0.0206711 0.241411 280 -0.0508593 0.0213846 5.22919 45.8473 -13 35 0 0 1
0.160036 0.0615079 280 0.0166228 -0.0526462 8.60331 36.0346 -13 36 0 0 1
-0.102212 0.054629 280 0.00119266 0.0232278 10.4131 37.9399 -13 37 0 0 1
-0.0350514 0.0219285 280 -0.00905683 0.0148219 11.8579 32.1216 -13 38 0 0 1
0.0208408 0.0240327 280 0.0311092 0.0146853 9.52571 20.995 -13 39 0 0 1
-0.0188089 -0.0191409 280 -0.0269952 -0.00358522 10.9486 29.9917 -13 40 0 0 1
-0.035362 0.0751319 280 0.0309021 -0.000880206 8.91521 14.606 -13 41 0 0 1
-0.0597547 0.0413134 280 -0.000977183 0.0432859 9.9314 31.978 -13 42 0 0 1
0.0324801 -0.0165078 280 0.00917793 -0.015219 14.4212 19.0467 -13 43 0 0 1
-0.14354 -0.149404 280 -0.0145696 -0.0202163 11.3052 27.961 -13 44 0 0 1
0.122804 -0.0446531 280 -0.0146082 -0.0266916 10.8795 34.082 -13 45 0 0 1
-0.112308 -4.36023e-05 280 0.000352532 0.0467979 5.08231 24.0181 -13 46 0 0 1
0.0153683 0.000134702 280 -0.000763095 -0.017552 11.4241 17.1486 -13 47 0 0 1
-0.103904 0.677061 280 0.0898323 0.146012 6.74532 25.1802 -13 48 0 0 1
0.0410026 0.0121741 280 -0.0369576 -0.0189513 13.2756 14.212 -13 49 0 0 1
0.0842101 -0.219054 280 0.0413506 -0.0014632 4.45043 49.6824 -13 50 0 0 1
-0.0212419 0.0311331 280 0.0215625 -0.0246643 8.41038 24.199 -13 51 0 0 1
0.458416 0.132783 280 0.0498961 -0.139141 2.61204 57.0173 -13 52 0 0 1
0.0258168 0.0129081 280 -0.0144317 0.00567895 8.23149 13.8847 -13 53 0 0 1
0.386392 -0.0962395 280 -0.0413119 0.0213653 3.23582 34.8289 -13 54 0 0 1
0.0255182 -0.0361854 280 -0.00163131 0.00761435 10.4114 29.3712 -13 55 0 0 1
-0.0155183 -0.054406 280 -0.0155539 0.00722282 14.1172 16.3026 -13 56 0 0 1
-0.01325 -0.0159547 280 -0.00784428 0.00820444 9.79852 37.8083 -13 57 0 0 1
-0.112093 0.0254692 280 0.00337756 0.038386 8.33012 19.4118 -13 58 0 0 1
0.180652 0.238314 280 0.134649 -0.0142081 7.05874 31.504 -13 59 0 0 1
-0.127413 0.013942 280 -0.0262876 0.0584347 8.25531 33.8759 -13 60 0 0 1
0.0473016 0.0311137 280 -0.00667725 -0.00314947 13.9537 22.8942 -13 61 0 0 1
-0.0957105 -0.128156 280 -0.0422203 0.0133447 9.37363 23.6816 -13 62 0 0 1
0.00101737 -0.0295316 280 0.0126196 0.00570115 14.0113 35.5825 -13 63 0 0 1
0.0191753 -0.103538 280 -0.064355 -0.0378268 8.91177 24.1474 -13 64 0 0 1
0.0982247 -0.0101985 280 -0.0202157 -0.080006 5.17728 24.3351 -13 65 0 0 1
0.00383063 0.0312617 280 -0.00836373 -0.00798082 7.42146 26.8979 -13 66 0 0 1
-0.00804734 0.00653187 280 -0.00740513 0.00554855 11.5394 21.4111 -13 67 0 0 1
-0.0459507 0.135051 280 0.0407434 0.0147141 10.6685 29.1451 -13 68 0 0 1
-0.0332952 -0.19165 280 -0.0272316 -0.0159227 5.47079 31.9976 -13 69 0 0 1
-0.0970159 -0.00842433 280 -0.0092204 0.0406581 11.165 14.3956 -13 70 0 0 1
0.0231725 -0.0220579 280 -0.0178241 0.00157567 11.6885 12.6742 -13 71 0 0 1
0.0751478 -0.13966 280 -0.0493085 -0.0303622 10.3817 11.4018 -13 72 0 0 1
-0.0100179 -0.180447 280 -0.0167594 0.0632997 6.17053 38.0059 -13 73 0 0 1
-0.0119737 0.0331715 280 -0.00654742 0.0215487 10.7467 24.3051 -13 74 0 0 1
-0.0437153 0.234322 280 0.0629763 0.0107914 7.831 40.837 -13 75 0 0 1
-0.108195 -0.0326878 280 0.0204042 0.0259692 12.4926 33.8301 -13 76 0 0 1
