#BLTrackFile NTuple/Z600
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0.0616709 0.136038 600 -0.00956439 -0.0101501 11.5047 37.6287 -13 1 0 0 1
0.00304939 -0.0789423 600 -0.0241667 0.0049603 9.93179 23.9635 -13 3 0 0 1
0.322384 -0.179407 600 -0.0459868 -0.0351362 13.6194 39.1721 -13 9 0 0 1
0.205685 0.259238 600 0.0237408 -0.0327432 8.41989 28.1375 -13 16 0 0 1
0.0119013 -0.00828839 600 -0.0189825 0.00135325 13.6891 37.3501 -13 34 0 0 1
0.00592162 -0.635027 600 -0.0609113 -0.0148985 8.57925 49.2029 -13 36 0 0 1
-0.0533689 -0.158714 600 0.00185101 -0.0378267 9.49279 32.907 -13 39 0 0 1
-0.0151064 -0.242113 600 -0.027592 0.0161352 14.4139 26.9416 -13 43 0 0 1
0.451702 0.18152 600 0.0348098 -0.0290159 11.2504 38.0457 -13 44 0 0 1
-0.453581 -0.167875 600 0.00618419 -0.0531272 6.69194 41.9481 -13 48 0 0 1
-0.146874 0.105971 600 0.0378451 0.0409687 10.7218 34.8697 -13 74 0 0 1
-0.0427956 0.167638 600 0.0595518 0.00281957 10.2842 48.8128 -13 80 0 0 1
-0.139724 0.044849 600 -0.0195505 0.0586555 7.94759 39.9803 -13 86 0 0 1
-0.245623 -0.215198 600 -0.0235208 0.0284935 9.90934 32.5783 -13 89 0 0 1
0.0335119 0.263577 600 0.0863954 0.0804882 5.71794 45.6384 -13 94 0 0 1
0.0188401 -0.146564 600 -0.0155736 0.0943823 5.4553 41.7864 -13 110 0 0 1
-0.367929 -0.0662948 600 0.0141969 0.0148752 4.85043 64.8218 -13 123 0 0 1
0.131105 0.0220064 600 0.0220542 -0.0140342 11.7163 43.5584 -13 126 0 0 1
-0.0984954 -0.120381 600 -0.0574934 -0.00931467 7.21795 33.8632 -13 137 0 0 1
-0.0897551 0.0184908 600 0.0206187 0.0328532 14.1453 40.53 -13 140 0 0 1
-0.301777 -0.322614 600 -0.0705044 0.055815 8.0924 30.0338 -13 151 0 0 1
