#BLTrackFile NTuple/Z740
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.098004 0.261108 740 0.0195892 0.0189742 11.4969 41.9445 -13 1 0 0 1
0.434029 -0.0762009 740 0.0271486 -0.0883382 9.89926 28.9586 -13 3 0 0 1
-2.36995 3.36234 740 0.00176407 -0.0173965 0.0312733 30.4085 11 3 1001 0 1
0.107371 0.259158 740 0.0675672 0.0639132 13.6072 42.8261 -13 9 0 0 1
0.0890317 0.195935 740 0.0112382 0.0363733 8.41188 34.0188 -13 16 0 0 1
0.0625995 0.0917372 740 0.0170595 -0.00997742 13.6871 40.9848 -13 34 0 0 1
0.0947373 -0.434978 740 -0.00968493 -0.0558014 8.56555 54.976 -13 36 0 0 1
-0.236241 -0.0838003 740 0.0436912 0.0096973 9.48301 38.1285 -13 39 0 0 1
0.00711786 0.0357028 740 0.031648 -0.00381811 14.4062 30.3978 -13 43 0 0 1
0.259841 0.0690432 740 -0.0180377 0.0362043 11.2469 42.457 -13 44 0 0 1
-0.379893 -0.153347 740 0.00980475 -0.0945984 6.66626 49.3493 -13 48 0 0 1
-0.0492053 -0.258023 740 -0.0602691 -0.000547979 10.7162 39.4964 -13 74 0 0 1
-0.0648781 -0.044078 740 -0.000182183 0.0625571 10.2759 53.6342 -13 80 0 0 1
-0.025022 -0.11183 740 -0.107539 0.0459099 7.924 46.2129 -13 86 0 0 1
-0.0250317 -0.522385 740 -0.0637421 -0.0468422 9.89258 37.5821 -13 89 0 0 1
0.393775 0.0767361 740 0.0627009 -0.0615772 5.68096 54.3146 -13 94 0 0 1
0.334153 0.191924 740 0.105642 0.0221059 5.36985 50.9483 -13 110 0 0 1
-0.0536229 -0.448372 740 0.00535697 -0.0811551 4.80491 75.0351 -13 123 0 0 1
0.43287 -0.423077 740 -0.0269723 -0.0684351 11.712 47.7962 -13 126 0 0 1
0.130659 -0.974443 740 -0.170746 -0.157389 7.1899 40.7265 -13 137 0 0 1
0.109752 -0.114504 740 -0.0150626 -0.0282037 14.1416 44.0497 -13 140 0 0 1
