#BLTrackFile NTuple/Z480
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.0501149 0.302558 480 0.0188908 0.00602323 11.5101 33.9319 -13 1 0 0 1
-0.023663 -0.0679548 480 -0.000845328 -0.023883 12.5718 36.1427 -13 2 0 0 1
0.0653461 0.0321203 480 0.00538477 -0.00334828 9.9399 19.6879 -13 3 0 0 1
0.320651 -0.00951883 480 0.0196007 -0.130809 11.1137 19.5573 -13 4 0 0 1
-0.0929892 -0.233776 480 -0.0273021 0.0303428 6.89054 31.9344 -13 5 0 0 1
-0.376825 -0.150891 480 -0.000716007 0.100655 7.63908 44.3621 -13 6 0 0 1
0.149373 0.0425959 480 -0.000800404 -0.0308803 12.0441 27.7075 -13 7 0 0 1
0.169857 0.0260802 480 -0.00327265 -0.0804631 3.79759 49.1577 -13 13 0 0 1
0.138931 -0.141944 480 -0.0476408 -0.0374446 10.528 18.0837 -13 22 0 0 1
0.142256 0.00281319 480 -0.0111271 -0.0173976 11.579 42.673 -13 28 0 0 1
0.0558612 0.0479889 480 -0.00654259 -0.0477964 9.7661 45.0447 -13 57 0 0 1
0.000772889 0.0293905 480 -0.0242666 -0.00192645 14.0148 40.6515 -13 63 0 0 1
0.0598813 -0.0440513 480 -0.0289166 -0.0127205 11.5293 27.5602 -13 67 0 0 1
0.260448 -0.0876446 480 -0.00436603 -0.102376 6.04813 49.5669 -13 73 0 0 1
-0.0548379 -0.103963 480 -0.0350605 -0.0106916 10.2913 44.6827 -13 80 0 0 1
0.356593 -0.0715127 480 0.0157031 0.00418572 8.5157 28.6599 -13 88 0 0 1
0.128313 0.356034 480 0.0461008 0.00397072 8.80276 26.3482 -13 105 0 0 1
0.0348749 0.303205 480 0.0694788 -0.0148123 5.84896 34.3074 -13 118 0 0 1
0.0516715 -0.112695 480 0.0072828 -0.0204735 7.51315 36.9068 -13 120 0 0 1
0.0016305 -0.127677 480 -0.0245699 -0.0242357 9.0496 25.6074 -13 122 0 0 1
0.0790345 0.0628119 480 0.00554811 0.00689943 11.7304 39.9301 -13 126 0 0 1
-0.00388967 0.149185 480 0.0244577 -0.00407745 9.17284 27.1321 -13 131 0 0 1
-0.146668 -0.167373 480 -0.0500452 0.0057878 12.9791 25.388 -13 136 0 0 1
-0.222272 0.0569842 480 0.0412472 0.0120396 13.7533 24.4638 -13 142 0 0 1
0.0862883 -0.20105 480 -9.43187e-05 -0.00316287 7.02388 33.0876 -13 149 0 0 1
-0.0316013 0.00336566 480 -0.0309269 0.0364936 13.2327 22.4977 -13 157 0 0 1
0.131909 0.00621203 480 0.0257259 -0.0252004 14.3364 35.2158 -13 159 0 0 1
0.05118 -0.219094 480 -0.0167017 -0.0268788 12.34 38.8618 -13 165 0 0 1
-0.0734799 0.237452 480 0.0411194 0.00573412 14.5066 34.1776 -13 171 0 0 1
0.175994 -0.302044 480 -0.0931479 -0.0421088 3.38911 53.1567 -13 177 0 0 1
0.0999632 0.00398664 480 -0.00710452 -0.0159292 9.24967 36.2641 -13 182 0 0 1
-0.382948 -0.225935 480 -0.00733493 0.0421058 10.8697 37.9923 -13 195 0 0 1
0.0561602 0.0437309 480 -0.0156709 0.00364036 12.3274 18.7513 -13 198 0 0 1
-0.0412494 0.0235929 480 0.00497394 -0.0216599 13.5051 26.285 -13 228 0 0 1
-0.0721567 -0.025524 480 -0.00778436 0.01532 10.9584 43.8134 -13 233 0 0 1
-0.111879 0.0292389 480 -0.0121405 0.0300146 9.49544 23.2946 -13 238 0 0 1
-0.0464656 -0.00540421 480 0.0309813 0.0408808 13.8035 40.557 -13 243 0 0 1
-0.335756 -0.0572398 480 0.0170654 0.0461076 11.8199 42.2069 -13 248 0 0 1
0.127357 -0.0734911 480 -0.0134863 -0.0382102 12.9805 21.0663 -13 252 0 0 1
0.0251525 -0.162579 480 -0.037834 -0.0345733 14.2083 36.0808 -13 260 0 0 1
0.0812152 -0.0981307 480 0.0893631 -0.136374 3.37338 71.2139 -13 264 0 0 1
-0.324988 -0.112697 480 0.0579885 0.0857107 3.27686 77.6235 -13 270 0 0 1
0.370212 -0.0431681 480 0.00626391 -0.0544439 11.5288 20.8615 -13 276 0 0 1
-0.621435 0.16701 480 -0.0206442 0.0843897 9.53941 41.4966 -13 282 0 0 1
0.0712819 -0.0391786 480 -0.0171488 -0.0279939 9.11403 27.6538 -13 290 0 0 1
-0.0266982 0.351963 480 0.0619751 0.0112896 13.78 42.2599 -13 294 0 0 1
-0.0347084 -0.0104543 480 0.0031773 0.0189392 12.1915 27.1038 -13 299 0 0 1
-0.139306 0.0184975 480 -0.0144577 0.0419995 7.71054 39.5732 -13 304 0 0 1
0.163601 -0.163925 480 -0.0630956 -0.0506102 9.57501 38.2907 -13 309 0 0 1
0.194262 0.132315 480 0.00123618 -0.0342479 13.0497 15.3383 -13 313 0 0 1
-3.9202 1.56895 480 0.00090642 0.00025553 0.75739 425.644 -13 319 0 0 1
0.0927423 0.039578 480 0.00269286 0.0149394 9.85927 23.1453 -13 321 0 0 1
-0.224331 0.0741594 480 -0.00417686 0.0354514 4.97543 39.97 -13 374 0 0 1
-0.248059 0.222015 480 0.0577203 0.0285451 13.3654 35.1547 -13 375 0 0 1
0.536787 0.328954 480 0.0327986 -0.0936389 6.5706 38.9595 -13 376 0 0 1
-0.0553489 0.0382444 480 0.0258016 -0.0107609 10.5208 26.7242 -13 377 0 0 1
-nan -nan -nan -nan -nan -nan -nan -13 378 0 0 1
-0.0690925 -0.41759 480 -0.0610361 -0.0252081 7.41348 26.3549 -13 379 0 0 1
0.161765 0.0178879 480 0.0247081 -0.00726611 14.4505 27.4782 -13 972 0 0 1
0.047453 -0.197573 480 -0.0306896 0.000172256 13.7644 41.4186 -13 973 0 0 1
-0.0141287 -0.0920684 480 0.0145689 0.00369379 14.5582 31.9783 -13 974 0 0 1
-0.159245 -0.0540573 480 -0.0123087 0.0286954 10.2814 36.9872 -13 975 0 0 1
0.428538 0.0112202 480 -0.00896181 -0.0348737 6.69798 31.9711 -13 976 0 0 1
-0.17804 0.0969013 480 -0.00208053 0.0142033 8.98145 36.6502 -13 978 0 0 1
-0.059612 -0.00557466 480 0.0127595 0.0150472 13.7234 31.5963 -13 979 0 0 1
-0.051662 0.0752901 480 0.0303327 0.00441109 12.0825 18.3948 -13 980 0 0 1
0.111309 0.0380408 480 0.0528777 -0.0109737 9.68688 18.8374 -13 981 0 0 1
0.0156404 0.0406602 480 0.00401905 -0.0267976 13.6215 25.7984 -13 982 0 0 1
-0.83618 1.27547 480 0.130191 0.139159 5.65999 53.8266 -13 983 0 0 1
0.0150064 -0.122687 480 -0.038758 -0.0949138 10.0642 19.9646 -13 984 0 0 1
-0.0382449 -0.0276512 480 -0.0396859 0.00684338 11.2595 30.9514 -13 985 0 0 1
-0.0824784 0.260841 480 0.0259115 0.0171258 8.40254 39.4469 -13 986 0 0 1
-0.0702651 -0.0353044 480 -0.00882995 0.0205895 14.2382 37.0723 -13 987 0 0 1
0.329883 0.0876806 480 -0.0176018 -0.0758813 6.65054 47.7414 -13 988 0 0 1
-0.0945441 0.244474 480 -0.0519636 0.0399078 2.6206 74.6693 -13 989 0 0 1
-0.0553551 0.0798103 480 0.0300267 0.0218308 14.4609 20.4753 -13 990 0 0 1
-0.219937 0.144187 480 -0.00349242 0.0941367 10.836 36.223 -13 991 0 0 1
0.060767 0.162113 480 -0.0107517 0.0141182 13.084 38.9594 -13 992 0 0 1
-0.00782884 -0.213024 480 -0.0445909 0.0172918 11.273 44.5851 -13 993 0 0 1
-0.118985 -0.0159529 480 -0.00159132 0.0168225 12.8275 38.4365 -13 994 0 0 1
0.404996 0.145309 480 -0.0205836 -0.066087 13.9079 24.6716 -13 995 0 0 1
-0.0293447 -0.00194958 480 -0.0184449 -0.0121765 13.0387 38.8084 -13 996 0 0 1
0.13103 -0.00144593 480 0.0210999 -0.0247772 14.5182 21.0085 -13 997 0 0 1
-0.0866402 -0.165963 480 -0.0286541 0.00244724 10.2574 42.2117 -13 998 0 0 1
-0.169713 -0.0315594 480 -0.0164284 0.00406057 7.38419 28.3998 -13 999 0 0 1
-0.527056 0.54176 480 -0.0155645 0.139497 8.43349 42.331 -13 1000 0 0 1
-0.294391 -0.585073 480 -0.068309 0.062232 5.06014 37.6814 -13 46 0 0 1
