#BLTrackFile NTuple/Z140
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.042941 0.177713 140 0.0119307 0.0013838 11.5292 23.4682 -13 1 0 0 1
0.0690834 0.0802602 140 0.0203907 -0.0100953 12.5829 26.5489 -13 2 0 0 1
0.0346725 0.0701837 140 0.00745955 0.00188631 9.96298 7.5937 -13 3 0 0 1
-0.22526 0.0360116 140 -0.0106076 0.0423639 11.166 8.75037 -13 4 0 0 1
0.201824 -0.214534 140 -0.0296836 -0.0605913 6.94056 14.5718 -13 5 0 0 1
-0.187334 -0.160691 140 -0.00351264 0.0439542 7.68844 28.6851 -13 6 0 0 1
0.0258664 0.0885526 140 0.0220239 0.00235912 12.0555 17.6983 -13 7 0 0 1
-0.0549139 0.0249749 140 -0.00375825 0.0232683 4.02756 18.6058 -13 13 0 0 1
-0.0599329 0.127373 140 0.0146949 0.0192611 10.5511 6.6542 -13 22 0 0 1
0.0704591 0.0692987 140 0.0109983 -0.00772793 11.5915 32.2667 -13 28 0 0 1
-0.0849174 -0.0121044 140 -0.0120044 0.0182403 9.80888 32.755 -13 57 0 0 1
-0.00226907 -0.0173959 140 -0.00665264 -0.00662699 14.0275 32.0318 -13 63 0 0 1
0.0661958 0.0539366 140 0.0141698 -0.002695 11.5436 17.1118 -13 67 0 0 1
0.0323601 0.0280591 140 -0.00963188 0.0339494 6.20629 29.9852 -13 73 0 0 1
4.62643e-05 -0.0170421 140 -0.0049186 0.0105829 10.3261 33.0006 -13 80 0 0 1
0.158449 0.0381348 140 0.0207246 0.0202929 8.54735 14.5696 -13 88 0 0 1
0.16091 0.115769 140 0.031275 -0.0236955 8.84211 12.7319 -13 105 0 0 1
0.0348695 0.0758956 140 0.0151493 -0.0230855 5.95683 13.9358 -13 118 0 0 1
-0.102873 -0.0692028 140 -0.029362 0.00161166 7.5581 20.9618 -13 120 0 0 1
0.0436751 0.0490648 140 0.00232258 -0.00463512 9.08867 12.3448 -13 122 0 0 1
0.0728775 -0.0418041 140 -0.000881838 -0.00937948 11.7424 29.6571 -13 126 0 0 1
0.120118 -0.00891831 140 0.0119236 -0.0298659 9.21174 14.0516 -13 131 0 0 1
0.000331659 -0.104557 140 -0.0139797 -0.0190964 12.9882 16.0888 -13 136 0 0 1
-0.0453802 -0.0675879 140 -0.0116493 0.00198911 13.763 15.6805 -13 142 0 0 1
0.180479 0.0067788 140 0.0224931 -0.016635 7.07608 16.0457 -13 149 0 0 1
0.0938632 -0.0261583 140 -0.0239756 -0.0402015 13.2416 13.374 -13 157 0 0 1
0.00664452 -0.0565062 140 -0.0118642 -0.0108098 14.344 26.7828 -13 159 0 0 1
0.0411769 0.0130909 140 0.0289776 0.00239957 12.3515 29.0896 -13 165 0 0 1
-0.0197869 0.00715116 140 -0.00741234 0.00520335 14.5204 25.8444 -13 171 0 0 1
-0.0462897 0.00973609 140 0.00678822 0.010835 3.80092 20.0478 -13 177 0 0 1
0.0375041 0.0514808 140 0.0108881 0.00077659 9.28518 23.2831 -13 182 0 0 1
0.0647666 -0.119807 140 0.00163338 -0.03285 10.8845 26.9176 -13 195 0 0 1
0.0233629 0.0385308 140 0.0074022 0.00149953 12.3373 8.96865 -13 198 0 0 1
-0.0282966 -0.0326477 140 -0.00970657 0.00375449 13.5149 17.3438 -13 228 0 0 1
-0.0311402 -0.0164661 140 -0.0274307 0.0134854 10.9824 32.8292 -13 233 0 0 1
-0.0108068 0.00342657 140 -0.00400733 0.0039892 9.52953 10.6527 -13 238 0 0 1
0.0378191 0.00434339 140 0.00539943 0.00351179 13.8118 31.8041 -13 243 0 0 1
0.0255404 0.0383124 140 0.00742322 -0.01089 11.8526 32.0178 -13 248 0 0 1
0.0213499 0.0476796 140 0.0108798 -0.00227849 12.9891 11.7692 -13 252 0 0 1
-0.0248942 -0.0863515 140 -0.0118131 -0.0123419 14.2229 27.5764 -13 260 0 0 1
-0.393078 -0.0821858 140 -0.0286346 0.0519236 3.71291 37.3256 -13 264 0 0 1
0.0151335 0.009883 140 0.0157359 -0.0272739 3.6552 42.8224 -13 270 0 0 1
0.0435757 0.0366482 140 0.0191044 0.000390969 11.5409 10.4119 -13 276 0 0 1
-0.0694352 0.111616 140 0.011779 0.0104268 9.56378 28.9008 -13 282 0 0 1
-0.150366 -0.0278151 140 -0.00906843 0.0164587 9.13323 14.4731 -13 290 0 0 1
-0.0593608 0.0960233 140 0.0264844 0.0329953 13.8239 33.5038 -13 294 0 0 1
-0.00324448 -0.0041 140 0.00158233 0.00497728 12.1996 17.2121 -13 299 0 0 1
-0.0375719 -0.09055 140 -0.0433251 -0.0107804 7.77248 24.0531 -13 304 0 0 1
-0.0688117 0.1654 140 -0.0131598 0.0350547 9.60109 25.741 -13 309 0 0 1
-0.0101537 0.148 140 0.0257986 0.0253897 13.0589 6.0884 -13 313 0 0 1
-0.0550587 0.0738366 140 0.00647724 -0.0312051 0.63694 61.2496 -13 319 0 0 1
0.016149 0.206502 140 0.0232758 -0.00688133 10.0162 11.0158 -13 321 0 0 1
0.231938 -0.120809 140 -0.0148684 -0.0576841 5.07392 16.1139 -13 374 0 0 1
-0.0406969 0.0577394 140 -0.010359 0.0403633 13.3769 26.1207 -13 375 0 0 1
-0.00822387 0.200879 140 0.0367136 0.0154111 6.67753 20.8048 -13 376 0 0 1
0.0458749 -0.176932 140 -0.0280971 -0.0302178 10.5398 15.2869 -13 377 0 0 1
-0.154902 -0.308548 140 -0.0297565 0.0971796 2.18668 23.9491 -13 378 0 0 1
-0.0518144 -0.00821309 140 0.00541437 0.0058889 7.50223 10.2286 -13 379 0 0 1
0.0490234 0.0705799 140 0.0325441 0.0226513 14.4545 19.1099 -13 972 0 0 1
0.00571064 -0.0391831 140 0.00163677 -0.0117629 13.772 32.6424 -13 973 0 0 1
0.0423491 0.0156114 140 0.00245056 0.00161844 14.5657 23.6719 -13 974 0 0 1
-0.043672 0.0364859 140 0.0106859 -0.00386171 10.3012 25.2891 -13 975 0 0 1
0.0210097 0.0338834 140 0.0164337 0.00201927 6.77732 14.1718 -13 976 0 0 1
0.258347 -0.141504 140 -0.00365324 -0.0253014 0.534121 53.013 -13 977 0 0 1
-0.0616051 -0.00705068 140 0.0153773 -0.027985 9.01767 23.2834 -13 978 0 0 1
-0.0422733 -0.00136044 140 -0.00141038 0.00455345 13.7301 22.7936 -13 979 0 0 1
-0.190927 -0.0113981 140 -0.0152508 0.0365267 12.0941 8.41755 -13 980 0 0 1
0.171965 -0.0467946 140 0.00542293 -0.0354705 9.70575 6.42964 -13 981 0 0 1
-0.00466924 0.048954 140 0.0143402 0.00643168 13.6289 16.9314 -13 982 0 0 1
0.053763 1.18111 140 0.142818 -0.0756914 5.80583 32.8477 -13 983 0 0 1
0.0227135 0.019264 140 0.00973003 -0.000759188 10.1094 8.03769 -13 984 0 0 1
0.0156747 0.0331363 140 -0.000458106 0.00696203 11.2712 20.2544 -13 985 0 0 1
0.00899651 0.0317623 140 0.00159984 0.00209405 8.42857 25.1585 -13 986 0 0 1
-0.0256712 0.0211752 140 -0.000495657 0.00940625 14.2461 28.583 -13 987 0 0 1
-0.151548 -0.0437963 140 -0.0143962 0.0384552 6.7032 29.7576 -13 988 0 0 1
0.160161 0.0853648 140 -0.00667841 -0.0375419 3.17695 33.6969 -13 989 0 0 1
-0.110919 0.0922581 140 0.000804181 0.0355705 14.4681 12.1138 -13 990 0 0 1
-0.0145168 -0.108228 140 -0.0125287 -0.0225443 10.8926 25.1466 -13 991 0 0 1
-0.0402501 0.0688922 140 0.0032239 0.0164115 13.1041 29.7356 -13 992 0 0 1
0.0708761 -0.041164 140 0.00614486 -0.0162496 11.2894 33.9035 -13 993 0 0 1
-0.0340272 -0.102141 140 -0.011079 -0.0112061 12.836 29.0297 -13 994 0 0 1
-0.0837468 0.0995938 140 0.00418207 0.0173213 13.9152 15.9846 -13 995 0 0 1
-0.0750514 0.108775 140 0.0125884 0.00967393 13.0534 29.5527 -13 996 0 0 1
0.0630131 -0.00269501 140 0.0072082 -0.0094181 14.525 12.6793 -13 997 0 0 1
-0.0475818 -0.134257 140 -0.0201538 0.0104211 10.2725 30.4847 -13 998 0 0 1
-0.119882 0.0599682 140 0.0151136 -0.00364918 7.41597 12.1712 -13 999 0 0 1
0.102219 0.00503128 140 -0.000156788 -0.00675744 8.48112 28.1264 -13 1000 0 0 1
0.0104299 -0.141997 140 0.00457517 -0.049556 5.20616 14.3342 -13 46 0 0 1
-0.108055 -0.155722 140 -0.0409219 -0.0131638 5.56002 23.0045 -13 69 0 0 1
0.0410547 0.00623961 140 0.00436598 -0.000795076 12.5013 29.855 -13 76 0 0 1
0.0157276 -0.0268501 140 -0.00158818 -0.00232182 13.6131 7.8201 -13 85 0 0 1
0.0885766 0.00011606 140 -0.00117731 -0.00909083 7.74067 32.5975 -13 93 0 0 1
-0.188573 0.229774 140 0.0124092 0.0524255 4.91719 26.474 -13 101 0 0 1
0.00519293 0.12154 140 0.0178358 0.00285943 9.62667 18.5053 -13 104 0 0 1
0.120322 -0.0843233 140 0.0216194 0.0182005 5.61154 12.2946 -13 110 0 0 1
0.0303158 -0.00193145 140 0.00332661 -0.00474826 11.9711 14.7605 -13 113 0 0 1
-0.0598718 -0.0997567 140 -0.0203452 0.00607351 9.24733 16.4192 -13 146 0 0 1
-0.0333659 -0.152277 140 -0.0324838 0.013641 12.2986 9.19602 -13 184 0 0 1
-0.0113517 -0.0655766 140 -0.0251882 -0.00449388 12.0276 25.4453 -13 202 0 0 1
0.0169767 0.628726 140 0.0673094 -0.0865799 2.51121 38.8089 -13 208 0 0 1
-0.0839834 -0.0234724 140 -0.00741184 0.0165216 9.81775 23.678 -13 214 0 0 1
-0.0767573 0.0253709 140 -0.00713384 0.0177464 14.5309 21.5958 -13 371 0 0 1
-0.0750712 -0.151081 140 0.000136933 -0.00975713 2.85992 45.2837 -13 372 0 0 1
0.0347493 -0.0197598 140 0.00208558 -0.00465433 14.2106 13.087 -13 373 0 0 1
-0.0987247 -0.0110353 140 -0.0141367 0.0124777 14.4412 21.7501 -13 387 0 0 1
-0.0198961 0.132913 140 0.0200669 0.000960107 9.4202 29.4907 -13 388 0 0 1
0.0180003 0.0549229 140 0.0363723 0.0226195 13.5083 22.7689 -13 389 0 0 1
0.0924355 0.028229 140 0.0234257 -0.0155029 10.3374 14.5492 -13 390 0 0 1
-0.0942151 -0.0811581 140 -0.0167199 0.0122775 8.73219 34.447 -13 391 0 0 1
-0.0265838 -0.0941076 140 -0.02441 0.00168549 8.20473 33.8894 -13 392 0 0 1
0.862511 0.501358 140 0.11837 -0.13597 4.23457 15.5734 -13 393 0 0 1
0.017519 0.101091 140 -0.00829982 -0.0265538 4.13307 22.2656 -13 394 0 0 1
-0.0482194 0.0656788 140 0.00591524 0.0320248 14.114 12.9488 -13 395 0 0 1
-0.32424 -0.432082 140 -0.0697887 0.0379927 7.12642 23.6414 -13 396 0 0 1
-0.0231624 0.0500575 140 0.00536905 0.0124003 14.5347 11.3459 -13 397 0 0 1
0.156978 0.917304 140 0.142124 -0.00365857 13.3116 11.5978 -13 398 0 0 1
0.0873515 -0.0797766 140 -0.0211382 -0.0470315 11.6683 16.2085 -13 400 0 0 1
0.126725 0.0379506 140 0.00103375 -0.0167365 7.38189 8.84398 -13 402 0 0 1
0.0227467 0.00520085 140 -0.0028716 0.00222462 14.3993 12.3887 -13 404 0 0 1
0.0365322 -0.222708 140 -0.0492086 -0.040234 7.12622 22.6828 -13 406 0 0 1
-0.0127396 0.054872 140 -0.000398388 0.00642836 10.9443 26.5786 -13 408 0 0 1
0.0263908 0.000484432 140 0.00323521 -0.0121102 12.2166 8.12326 -13 409 0 0 1
-0.128391 -0.134785 140 -0.025198 0.0110048 6.91518 12.8639 -13 411 0 0 1
0.221073 -0.00857207 140 0.0210962 -0.0397231 7.3411 12.0533 -13 412 0 0 1
0.0733488 -0.113827 140 -0.0305655 -0.0463007 8.30069 13.6726 -13 415 0 0 1
-0.0357731 -0.139751 140 -0.035674 0.0111186 6.64735 13.9902 -13 417 0 0 1
0.0586425 0.00774856 140 0.00812522 0.00156504 13.2163 9.08098 -13 421 0 0 1
-0.171457 -0.00892967 140 -0.0134348 0.0259718 9.35589 15.7832 -13 424 0 0 1
-0.086536 -0.184852 140 -0.0427099 0.0484376 5.16461 34.5328 -13 426 0 0 1
0.0387303 -0.0443588 140 -0.00976045 -0.0193862 10.8281 30.8412 -13 427 0 0 1
0.149262 0.0448259 140 0.0281124 -0.0163034 9.96903 15.8396 -13 430 0 0 1
-0.00408475 -0.0955353 140 -0.00299136 -0.00804293 10.8655 15.0216 -13 431 0 0 1
-0.10493 -0.0557391 140 -0.0384378 -0.0253517 9.96585 23.6134 -13 432 0 0 1
0.0285476 0.0764034 140 0.00733563 -0.00252973 11.062 30.1983 -13 433 0 0 1
0.0283504 0.00230164 140 0.0277918 0.0142562 13.7142 15.4255 -13 434 0 0 1
0.0169539 -0.160664 140 -0.0202392 -0.0219143 11.4008 19.7886 -13 435 0 0 1
0.0655932 0.0469039 140 0.00573162 -0.0137531 11.1377 21.3423 -13 438 0 0 1
0.00585272 -0.0096008 140 0.0036292 0.0349279 8.88151 27.0679 -13 440 0 0 1
-0.0872447 -0.00170077 140 -0.0125087 0.0224967 11.4376 18.9813 -13 441 0 0 1
0.0902129 -0.0263396 140 0.00169719 0.00920193 7.66623 32.5984 -13 443 0 0 1
-0.103519 0.136827 140 0.0100265 0.016055 11.4018 15.6404 -13 444 0 0 1
0.144335 -0.0348864 140 -0.00587022 -0.0227938 8.04657 32.4705 -13 445 0 0 1
-0.0512253 0.066085 140 0.000956982 0.0157132 11.5926 16.8618 -13 447 0 0 1
0.0370437 -0.0260017 140 0.00927662 -0.0293239 9.85763 9.14604 -13 448 0 0 1
-0.0933034 -0.000590226 140 -0.0111999 0.0136338 12.3823 33.733 -13 450 0 0 1
0.0559876 0.149489 140 0.0133661 0.0184418 7.90583 27.3513 -13 451 0 0 1
0.0250279 -0.0656016 140 -0.00390813 0.00781559 9.57727 14.9957 -13 454 0 0 1
-0.0333232 0.120977 140 0.0205848 0.00810741 7.7355 19.193 -13 463 0 0 1
-0.0101814 0.0765184 140 0.00501552 -7.45535e-05 7.37679 8.99728 -13 466 0 0 1
0.0192633 -0.0976437 140 -0.00273428 -0.00348171 8.8628 16.6503 -13 468 0 0 1
-0.114534 0.0109616 140 0.0176152 0.0190343 10.0773 25.8456 -13 472 0 0 1
0.125182 -0.10951 140 0.00655101 -0.013361 5.52778 11.5216 -13 473 0 0 1
0.0175973 -0.0403717 140 -0.0184873 -0.00947101 7.89014 7.99194 -13 476 0 0 1
-0.0579616 0.128575 140 0.0159946 0.0292262 9.7731 8.61592 -13 478 0 0 1
-0.071144 -0.0793013 140 -0.00308315 -0.0258746 5.51343 12.4934 -13 479 0 0 1
0.149481 -0.43516 140 -0.04632 -0.0926848 6.61933 37.2308 -13 482 0 0 1
-0.0978819 0.0859818 140 0.0121256 0.0028821 7.5373 21.3227 -13 484 0 0 1
0.0377525 -0.0073846 140 0.00411731 -0.014232 7.37551 15.1301 -13 486 0 0 1
0.0902409 -0.0684584 140 -0.00566585 -0.0174494 13.0306 22.5146 -13 487 0 0 1
0.112431 -0.0458106 140 -0.0281867 -0.0118739 11.9255 20.454 -13 499 0 0 1
-0.0291103 -0.0115846 140 -0.0096128 0.0046639 12.6768 17.79 -13 500 0 0 1
-0.0481618 -0.0650142 140 -0.00974632 0.00644462 10.908 15.3635 -13 501 0 0 1
-0.036615 0.00947906 140 -0.00740588 0.00896973 14.4409 9.19894 -13 502 0 0 1
0.026019 -0.128124 140 -0.00621501 -0.00226864 3.90289 30.1052 -13 505 0 0 1
0.0791865 0.0874277 140 0.0275014 -0.00782765 12.4728 16.3747 -13 507 0 0 1
0.157149 0.0244318 140 0.0442788 -0.00856686 12.9065 22.3384 -13 512 0 0 1
-0.0505187 -0.168844 140 -0.0285071 -0.00908561 4.13748 21.3996 -13 516 0 0 1
-0.0141142 0.00942591 140 0.000908707 0.0128681 12.3888 9.67468 -13 518 0 0 1
-0.0222625 -0.00865857 140 0.00332288 0.017739 12.9603 15.8703 -13 522 0 0 1
0.207071 -0.00640709 140 -0.0065644 -0.0501841 4.048 38.3713 -13 524 0 0 1
1.87987 0.243801 140 -0.311658 -0.314951 3.56998 42.7372 -13 527 0 0 1
0.000130837 0.0268963 140 0.0161592 0.0111016 12.5031 20.5915 -13 528 0 0 1
0.0352484 -0.00112956 140 0.0154882 -0.00402113 11.2888 27.8292 -13 529 0 0 1
0.128157 0.0846034 140 0.0171998 -0.0257852 9.09676 29.0423 -13 533 0 0 1
-0.0762202 0.000854848 140 0.00380538 0.0183969 9.18084 29.3109 -13 534 0 0 1
0.0244571 -0.0216775 140 -0.00434564 0.00398442 9.86157 8.28517 -13 535 0 0 1
0.221127 0.201116 140 0.0977358 0.0268566 13.0575 13.5014 -13 536 0 0 1
-0.303843 -0.188308 140 -0.0242772 0.0258711 4.64465 25.6642 -13 537 0 0 1
0.0258249 0.0160786 140 0.00858062 -0.000107833 14.4837 22.1737 -13 538 0 0 1
0.0133063 -0.087516 140 -0.0081895 0.0010975 11.3491 10.6646 -13 539 0 0 1
0.00809441 0.0299075 140 0.00514835 0.00445219 7.43079 29.029 -13 541 0 0 1
-0.142426 0.1382 140 0.0188696 0.031594 13.7433 32.0243 -13 544 0 0 1
0.0322066 0.0702535 140 0.0420214 0.00498053 4.98399 36.338 -13 545 0 0 1
-0.0996589 -0.080023 140 -0.0386703 0.0256779 6.71835 27.6422 -13 546 0 0 1
-0.00567859 -0.0815352 140 -0.0223313 0.00287385 9.89232 24.6435 -13 548 0 0 1
0.0558889 0.0840208 140 0.0249618 -0.00365708 8.63564 22.819 -13 550 0 0 1
0.0260247 -0.039052 140 -0.00291575 -0.0503783 7.93596 18.4872 -13 553 0 0 1
0.102803 0.00628475 140 -0.00594967 -0.0298391 6.21599 29.2925 -13 556 0 0 1
-0.053988 0.0478228 140 -0.00258388 0.0130549 10.9534 33.2414 -13 559 0 0 1
-0.175453 0.28223 140 0.033486 0.0805864 11.0667 8.60591 -13 562 0 0 1
-0.0715275 -0.0491197 140 -0.0244795 0.00102133 12.1234 19.9064 -13 563 0 0 1
0.089552 0.102149 140 0.00958693 -0.00707239 10.5853 33.3589 -13 564 0 0 1
0.109197 0.0352142 140 0.0268652 -0.0183886 14.2353 9.34583 -13 565 0 0 1
0.0392547 0.0393416 140 0.0070988 -0.0019106 10.608 16.7416 -13 567 0 0 1
-0.0942263 -0.0164969 140 -0.00705242 0.0166019 13.5524 15.3167 -13 569 0 0 1
0.0295158 -0.00982114 140 0.0567848 0.0158024 11.1146 30.6744 -13 570 0 0 1
-0.176057 0.0214249 140 0.00282441 0.0208979 9.91985 17.7886 -13 572 0 0 1
