#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
0.9503100109299139 0.02135377672509941 0.020034762856246887 3.416604276015906e-06 0.0203123706371757 300 246 265
2.4905006860509884 0.003269687710832709 0.012050210623597155 5.231500337332335e-07 0.0031102277365384116 6686 159 567
1.6182312205080065 0.05899752018036625 0.07986318028217444 9.4396032288586e-06 0.05612025975570245 5034 2105 4787
2.256496686985835 0.013438699234309171 0.03261794080286486 2.1501918774894676e-06 0.012783304950826978 7067 405 1563
1.2576534552010945 0.005420895366709689 0.008893416210183348 8.673432586735503e-07 0.005156522768383636 6101 1223 3912
1.3636492291519504 0.018586987973332914 0.025655371281877448 2.9739180757332663e-06 0.017680515892033975 5059 1824 4750
1.8213946743760379 0.011705731753360347 0.023561904307128918 1.8729170805376557e-06 0.011134852865354431 6839 668 2696
2.5327546157966925 0.053260891200012636 0.11460448102934225 8.521742592002023e-06 0.0506634014417377 6875 564 2112
1.1826210019457029 0.009912611390277153 0.013397353968011344 1.5860178224443446e-06 0.009429181504222254 4625 1760 4407
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.1895456520422436 0.03396331575767759 0.036854127628996564 5.4341305212284146e-06 0.03230695284579292 636 434 866
2.974585721863922 0.029432789598469608 0.08178311096682102 4.709246335755137e-06 0.027997376712635885 6981 199 1045
1.4032108048164966 0.0027424715738964094 0.005973883526691131 4.3879545182342556e-07 0.002608723495990526 5490 1444 3764
1.124457434753462 0.05721228126543569 0.05406478975954455 9.153965002469711e-06 0.054422085470993566 4 3 3
1.731197665182733 0.007568672786593636 0.015852531069350376 1.2109876458549818e-06 0.0071995548540174995 6992 651 2301
2.6390964453255994 0.004504887197522726 0.016211920556584023 7.207819516036362e-07 0.004285187562497723 6921 120 422
2.1141603876031514 0.016654170877840553 0.03636522299002243 2.664667340454489e-06 0.0158419606929734 6907 479 2089
1.5601310153645367 0.019558336570179143 0.03060239455938621 3.1293338512286632e-06 0.018604492618542027 6004 1442 4538
1.3868043630841136 0.042544584105484305 0.05190521222371817 6.8071334568774895e-06 0.040469719810235026 2563 1335 2768
1.8841542474150659 0.027884439252554964 0.04952682007688578 4.461510280408795e-06 0.02652453813671081 6607 1025 3494
1.7868309613225586 0.03795162569471081 0.060754417754478006 6.072260111153731e-06 0.03610075619495539 6299 1452 4421
2.1627893091710746 0.020806126563330744 0.04463294117751287 3.3289802501329193e-06 0.01979142892234176 6939 524 2218
1.9553948808899277 0.048776965560639644 0.08213303530523305 7.804314489702343e-06 0.04639815315947838 6262 1233 4143
1.2207588989504745 0.03949284742193819 0.04291793599461112 6.318855587510111e-06 0.0375668138090501 573 397 771
2.0199762279634026 0.05987032611239422 0.10094220377250404 9.579252177983076e-06 0.05695049966192191 6327 1237 3851
2.5795838544146115 0.01588199572313202 0.0426896319619506 2.541119315701123e-06 0.015107443884018367 7116 265 1226
2.7166900851576368 0.053208052055018454 0.12282401961431197 8.513288328802953e-06 0.05061313921828698 6983 441 1859
2.8416443213530163 0.024184712196701295 0.06638501048731019 3.869553951472208e-06 0.023005243719505714 7021 215 1158
1.064819077768214 0.0004655573952995415 0.001522494131842554 7.448918324792664e-08 0.00044285254491244485 10019 1 4
1.8243805911877762 0.03560162420532406 0.058794986237701255 5.69625987285185e-06 0.033865362340985215 6331 1284 4257
1.6441331166105142 0.0461057955937131 0.06585085831069391 7.376927294994096e-06 0.04385725394986319 5666 1983 5107
2.2139025154192318 0.0509242902153081 0.09644224492918002 8.147886434449298e-06 0.04844075456088307 6679 899 3024
2.914474103797163 0.03151573483791979 0.08482785061728726 5.042517574067167e-06 0.02997873842983141 6970 267 1220
2.526550638818436 0.04032212412073779 0.09039013213769392 6.451539859318046e-06 0.03835564736686247 6946 500 1941
2.387764666193216 0.05467637997048559 0.11047302895882068 8.748220795277696e-06 0.0520098579917311 6742 638 2664
1.502329684938199 0.009114699910102917 0.015923575965761553 1.4583519856164669e-06 0.008670183509178777 6559 1109 3630
1.313384573972629 0.012600020492760208 0.01802475820051987 2.016003278841633e-06 0.011985527880139575 5351 1725 4655
2.4211975303897555 0.011883323351512796 0.0317014845610305 1.9013317362420475e-06 0.0113037834676624 6881 227 1197
2.2764188576194977 0.022244891688882603 0.04963510175148662 3.559182670221217e-06 0.0211600266587647 6961 485 2034
2.764786065491406 0.04562263078583801 0.10975526698701761 7.299620925734082e-06 0.04339765269137185 7030 376 1573
1.353984586570219 0.02754408441899555 0.035229646894587976 4.4070535070392885e-06 0.026200782127813006 3963 1889 4087
1.7400272237338987 0.029432789598469608 0.04784022140560417 4.709246335755137e-06 0.027997376712635885 6291 1376 4271
1.304850506163301 0.04889054771610643 0.054915892621689194 7.82248763457703e-06 0.046506196006854364 798 468 934
1.6853325546147935 0.014305995983332511 0.025624268794198803 2.288959357333202e-06 0.013608304352355449 6551 922 3520
1.4392501780672222 0.043449292772789305 0.05483131615086305 6.95188684364629e-06 0.04133030658163104 3404 1637 3636
1.4796362321643528 0.03573734846383638 0.04783697170839702 5.717975754213822e-06 0.03399446743929401 4826 2057 4772
1.308439024182341 0.037033770243920516 0.043584295716760986 5.925403239027283e-06 0.03522766379786713 1891 1079 2126
1.0065713327476582 0.039218045612865585 0.03518084057835326 6.274887298058494e-06 0.037305413857673435 5 3 12
1.9621324062511727 0.0008703876766629412 0.0038990352487808795 1.3926202826607061e-07 0.0008279395871750927 10034 2 8
2.953644771449369 0.04165467001033935 0.10859923329239084 6.664747201654297e-06 0.039623206091910716 7145 321 1231
1.846321796748314 0.03795162569471081 0.06277717824288147 6.072260111153731e-06 0.03610075619495539 6320 1265 4126
1.40192108826816 0.020806126563330744 0.028931094306254602 3.3289802501329193e-06 0.01979142892234176 5072 1861 4905
2.53351380409649 0.058301029275080025 0.12377915024816387 9.328164684012805e-06 0.055457736137715624 6860 590 2343
1.4042446456015412 0.044173924830044176 0.05424858759744773 7.067827972807069e-06 0.04201959893080313 2668 1381 2969
2.5262244242392273 0.0541178864635797 0.11586601732911053 8.658861834172752e-06 0.051478601752763566 6871 539 2184
2.9175405667246244 0.01588199572313202 0.04828249053210135 2.541119315701123e-06 0.015107443884018367 6831 136 851
2.739828050092018 0.04632296117266358 0.11017173875947368 7.411673787626174e-06 0.044063828542548436 7008 423 1684
2.5607341075381758 0.024184712196701295 0.059822532787352445 3.869553951472208e-06 0.023005243719505714 6965 337 1591
1.5833105242385652 0.03210516951097098 0.04680139620079916 5.136827121755357e-06 0.030539426859777636 5711 1817 5113
1.0655201685847695 0.048445017770158874 0.04449778890846389 7.75120284322542e-06 0.04608239418909861 2 1 6
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.6441331166105142 0.055865444669946376 0.0774688710361846 8.93847114719142e-06 0.05314093298600319 5267 2022 5006
1.7302416913087957 0.007267985021788208 0.015349577384730738 1.1628776034861134e-06 0.006913531383630046 6953 589 2371
2.864543561036492 0.03611442771096034 0.09342914604970255 5.778308433753654e-06 0.034353156842380536 7012 314 1337
1.2185375785083798 0.048751846035437404 0.05116031632730823 7.800295365669985e-06 0.046374258692813 214 159 242
#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.9692872715552618 0.02365883847728796 0.045177459563002266 3.785414156366074e-06 0.022505016427884817 6785 855 2916
1.514100512464113 0.009114699910102917 0.016048337972508743 1.4583519856164669e-06 0.008670183509178777 6515 1029 3632
1.0364851493910363 0.012600020492760208 0.014224618262185013 2.016003278841633e-06 0.011985527880139575 2261 1384 2632
2.1575268016188334 0.03136639615692877 0.06254808447050438 5.018623385108604e-06 0.02983668287320517 6853 791 2675
2.593618124653939 0.03157495259787199 0.07560740412194004 5.051992415659519e-06 0.030035068188446826 7045 397 1624
1.565084415726762 0.04562263078583801 0.062130036044861274 7.299620925734082e-06 0.04339765269137185 4977 1955 4977
1.3903680966022367 0.0538746747338406 0.06352661327555599 8.619947957414497e-06 0.05124725125859258 1654 974 1797
2.0281493502956285 0.016532655994773583 0.03467834446112747 2.6452249591637735e-06 0.015726371990582962 6919 583 2415
2.2913722305277715 0.04423321992951472 0.08862012472129172 7.077315188722356e-06 0.04207600225715234 6740 635 2686
1.5004129061264686 0.04467354076229062 0.05851593571116373 7.1477665219665e-06 0.042494849005891684 4224 1843 4433
2.3606371510898327 0.030423362074971004 0.06671698999734636 4.867737931995361e-06 0.028939639786035504 6797 483 2135
1.6002514064340314 0.03363088454810467 0.049172471627319136 5.380941527696748e-06 0.03199073403227162 5695 1813 4959
1.151144312293491 0.03952120305911785 0.040494921798987595 6.323392489458856e-06 0.03759378656517945 193 130 247
2.4989487787599955 0.039218045612865585 0.08734117070376154 6.274887298058494e-06 0.037305413857673435 6984 540 2035
1.407911904899443 0.042544584105484305 0.05269522375426253 6.8071334568774895e-06 0.040469719810235026 3032 1608 3233
1.7897367922896694 0.027884439252554964 0.04704496578150186 4.461510280408795e-06 0.02652453813671081 6379 1188 4034
1.0002994063867328 0.04089979421238911 0.03621739397985414 6.543967073982258e-06 0.038905144964345585 0 0 6
1.483585883736109 0.054124160749237565 0.06805178551957752 8.65986571987801e-06 0.0514845700466821 3402 1743 3579
1.456761230682545 0.04898634990002147 0.06141074833947324 7.837815984003436e-06 0.04659732599723427 3186 1599 3473
2.1387754023712233 0.055751482828688706 0.10060115891050307 8.920237252590193e-06 0.05303252896979935 6483 1016 3662
1.0852872692057307 0.00015485118723045088 0.0013143781607324056 2.4776189956872144e-08 0.00014729922248060614 10020 0 0
1.4190567131792966 0.03365360778997892 0.04362935246269925 5.384577246396627e-06 0.03201234908037153 3946 1713 4193
1.0661802091668924 0.053208052055018454 0.04820297303639884 8.513288328802953e-06 0.05061313921828698 1 0 2
1.0876597463355808 0.042642940545697776 0.04078807681519394 6.822870487311644e-06 0.04056327948793931 12 9 37
2.4155297642760676 0.05948540444231157 0.12004883078295714 9.517664710769851e-06 0.056584350304379485 6794 691 2622
1.124457434753462 0.010539744380716403 0.013375897732202496 1.6863591009146246e-06 0.010025729735694088 3842 1726 4099
