#BLTrackFile NTuple/Z940
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.0589158 0.171548 940 0.0302872 0.038988 11.4856 48.1119 -13 1 0 0 1
-0.0901282 -0.157374 940 -0.134045 -0.0566814 12.5497 49.1399 -13 2 0 0 1
-0.268606 -0.199344 940 -0.212583 0.0242469 9.8228 36.3819 -13 3 0 0 1
1.02104 8.17692 940 -0.0604148 0.00251982 0.00834395 42.3457 11 3 1001 0 1
-4.85848 9.02477 940 0.0178321 0.027366 -0.0174857 61.6727 11 3 1001 0 1
-0.0805614 -0.00619377 940 0.00149121 0.0253833 11.1233 34.1904 -13 4 0 0 1
-0.150384 -0.215689 940 -0.125136 0.0961627 6.81118 55.7268 -13 5 0 0 1
-0.097216 0.19626 940 -0.00040378 0.0694692 7.59895 65.6506 -13 6 0 0 1
-0.00333295 -0.0926547 940 -0.0486699 0.0198472 12.0181 41.2821 -13 7 0 0 1
-0.182893 0.015873 940 0.091845 0.0304872 4.98968 79.6105 -13 8 0 0 1
0.129544 -0.110293 940 -0.0438276 -0.0442597 13.6133 48.0332 -13 9 0 0 1
0.000456381 0.319238 940 0.0898883 -0.00473869 13.2318 30.2639 -13 10 0 0 1
-0.13302 0.0249109 940 -0.0562425 0.0285107 10.5912 34.2286 -13 11 0 0 1
-0.419545 0.0106208 940 -0.0346766 0.141035 11.7911 32.3664 -13 12 0 0 1
-0.00207454 -0.862156 940 -0.382849 0.0473438 2.80132 99.6476 -13 13 0 0 1
0.0063916 -0.0251559 940 -0.0312351 -0.00025037 10.2514 35.3971 -13 14 0 0 1
0.809034 0.857374 940 0.0364371 0.00743174 0.0494204 35.6527 11 14 1001 0 1
1.48149 4.49655 940 -0.0114077 -0.010389 0.0928701 21.9981 11 14 1002 0 1
-0.242935 -0.202688 940 0.0392293 0.0817332 5.04222 83.2009 -13 15 0 0 1
-0.0798628 -0.283459 940 -0.186845 0.0487434 8.31056 42.6423 -13 16 0 0 1
0.0524154 -0.0900945 940 -0.00304327 -0.0243678 14.5045 30.252 -13 17 0 0 1
-0.096888 -0.0846777 940 -0.0150387 0.0367326 13.0726 54.6134 -13 18 0 0 1
0.1422 0.0170714 940 -0.130647 0.101077 8.20504 58.0676 -13 19 0 0 1
0.30115 -1.03866 940 0.00848761 0.0310717 0.034799 58.3864 11 19 1001 0 1
-0.00427752 0.0289982 940 -0.012699 -0.00316624 14.4173 46.1106 -13 21 0 0 1
-0.02569 0.215614 940 0.0414997 -0.0261497 10.4363 33.7609 -13 22 0 0 1
-0.115405 0.098444 940 0.0344586 0.00503735 11.7559 57.9581 -13 23 0 0 1
0.0464714 -0.0779231 940 -0.0175285 -0.0136808 8.24581 67.4088 -13 24 0 0 1
0.146407 -0.0209156 940 -0.0465068 -0.0301713 14.3622 37.581 -13 25 0 0 1
0.221857 0.57329 940 0.145092 0.039698 8.91222 53.0206 -13 26 0 0 1
-0.177706 0.00962737 940 0.0555787 0.0446793 8.40349 49.9041 -13 27 0 0 1
0.0646282 0.105553 940 0.0599389 0.0166214 11.542 56.7814 -13 28 0 0 1
0.107321 0.0599056 940 0.0442424 0.0307449 6.87145 69.2729 -13 29 0 0 1
