#BLTrackFile NTuple/Z60
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0.0077402 0.00600728 60 0.00775347 0.00676196 11.5313 21.0085 -13 1 0 0 1
-0.00592343 -0.0204746 60 -0.00680788 -0.0047986 12.5882 24.2926 -13 2 0 0 1
0.0391209 0.0851271 60 0.0264785 -0.00964611 9.88444 4.76755 -13 3 0 0 1
-0.71176 0.900566 60 0.00225603 -0.0258708 0.0878941 3.98128 11 3 1001 0 1
-0.00657196 -0.00501418 60 -0.0058766 0.00428244 11.1801 6.2112 -13 4 0 0 1
0.041525 6.07872e-05 60 -0.0179575 -0.0190934 6.95795 10.5082 -13 5 0 0 1
0.0304435 0.054843 60 0.00688332 -0.00790545 7.69486 25.0086 -13 6 0 0 1
0.00268811 -0.0125362 60 -0.001674 -0.0013191 12.0574 15.3447 -13 7 0 0 1
0.019387 0.0294602 60 -0.0134902 -0.0114856 5.24837 19.0433 -13 8 0 0 1
0.0469319 -0.0123739 60 0.0020255 -0.0135519 13.6598 25.0939 -13 9 0 0 1
0.0097118 -0.0230023 60 -0.00238115 -0.0111447 13.2447 6.65505 -13 10 0 0 1
-0.0327554 -0.0498315 60 -0.0202062 0.00165317 10.6625 4.88267 -13 11 0 0 1
-0.0622356 -0.00580805 60 -0.0229872 0.0179916 11.8313 5.94912 -13 12 0 0 1
0.027871 -0.0647625 60 -0.00296838 0.016756 4.10205 11.6956 -13 13 0 0 1
2.21571 7.18223 60 -0.00516099 0.00667908 0.0317149 10.2474 11 13 1002 0 1
0.0160797 -0.0375321 60 -0.00496321 -0.0171447 10.4475 5.2026 -13 14 0 0 1
0.0941311 -0.154034 60 -0.0283262 0.0414741 5.35949 23.6472 -13 15 0 0 1
-0.0414243 -0.0324247 60 -0.00809389 0.012708 8.48381 5.54918 -13 16 0 0 1
0.0286654 -0.0114678 60 0.00736916 -0.0108883 14.519 8.68005 -13 17 0 0 1
0.0322486 -0.0358723 60 0.00250081 -0.0216307 13.0983 30.7318 -13 18 0 0 1
-0.00156037 0.0392357 60 0.00760852 -0.000286996 8.31635 20.447 -13 19 0 0 1
-0.0934826 0.156637 60 0.0201149 0.0619965 2.89222 26.3307 -13 20 0 0 1
-3.8466e-08 -3.40964e-07 60 -2.80794e-07 -2.48896e-06 14.4307 24.4106 -13 21 0 0 1
-0.079589 -0.0751714 60 -0.0317894 0.0149285 10.5502 3.97195 -13 22 0 0 1
-0.00416015 0.0111109 60 0.00456423 0.00427205 11.7909 31.458 -13 23 0 0 1
-0.00517333 -0.0140145 60 6.61876e-05 -0.0156863 8.36098 29.9638 -13 24 0 0 1
0 0 60 0 0 14.3759 15.7961 -13 25 0 0 1
-0.00344503 0.102696 60 0.0206979 0.0154611 8.96798 18.2079 -13 26 0 0 1
-0.0829763 -0.036387 60 -0.0120426 0.0153798 8.50554 13.1005 -13 27 0 0 1
-0.00575012 0.0253318 60 0.00902345 0.00675788 11.5957 29.8197 -13 28 0 0 1
-0.0255602 -0.0186517 60 -0.0108802 -0.00116482 7.10421 24.8425 -13 29 0 0 1
0.016813 -0.05032 60 -0.00536684 -0.0234679 13.6569 4.1034 -13 30 0 0 1
0 0 60 0 0 10.3861 6.57615 -13 31 0 0 1
-0.0341605 -0.0668402 60 -0.0251758 -0.0351874 8.53669 8.36598 -13 32 0 0 1
-0.0892717 0.0658392 60 0.0101303 0.0478319 3.80044 31.4247 -13 33 0 0 1
-0.00858148 0.0440652 60 0.0209005 0.0133891 13.693 23.3386 -13 34 0 0 1
-0.0122929 0.102146 60 -0.0040139 0.00679288 5.32519 31.1749 -13 35 0 0 1
0.0321591 -0.0433064 60 -0.0337655 -0.00978753 8.63294 27.0116 -13 36 0 0 1
-0.000433184 -0.00356382 60 -0.000345634 -0.00283211 10.4232 30.4617 -13 37 0 0 1
0 0 60 0 0 11.8681 25.5438 -13 38 0 0 1
0.00363943 -0.000196964 60 0.00186944 -0.0011949 9.54306 12.8307 -13 39 0 0 1
-0.00164681 -5.40378e-05 60 -0.0100626 -0.000330833 10.9545 22.8741 -13 40 0 0 1
0 0 60 0 0 8.94067 5.8931 -13 41 0 0 1
-0.0012523 0.00317418 60 -0.000837471 0.00212594 9.9418 24.1405 -13 42 0 0 1
0 0 60 0 0 14.4381 13.623 -13 43 0 0 1
-0.118583 -0.145909 60 -0.0559348 0.0181696 11.319 21.0683 -13 44 0 0 1
0.021666 0.0207948 60 0.0146372 -0.0180871 10.8912 26.9221 -13 45 0 0 1
0.0407378 0.0149427 60 0.0209086 0.0150751 5.19333 8.9247 -13 46 0 0 1
-0.00240791 -0.00128206 60 -0.000424738 0.000551703 11.4313 10.3241 -13 47 0 0 1
0.109548 0.143353 60 0.0289959 -0.00653481 6.83539 13.7588 -13 48 0 0 1
0.00045602 0.0406612 60 0.0105144 0.0143228 13.2792 8.3262 -13 49 0 0 1
-0.00927809 0.0160755 60 -0.00592774 -0.00868191 4.56587 32.4317 -13 50 0 0 1
-0.0153325 -0.0110605 60 -0.00784109 0.00123846 8.43234 14.9638 -13 51 0 0 1
-0.0226788 -0.0520785 60 0.015189 0.0537925 3.06283 30.161 -13 52 0 0 1
0.0466529 0.0424219 60 0.0175853 -0.00493827 8.26489 4.45318 -13 53 0 0 1
0.136233 -0.137954 60 0.071572 -0.0211549 3.49017 11.6111 -13 54 0 0 1
0.0106151 0.0166062 60 0.000728722 0.00148536 10.4187 21.8914 -13 55 0 0 1
0 0 60 0 0 14.1361 10.7665 -13 56 0 0 1
0 0 60 0 0 9.81488 29.869 -13 57 0 0 1
-7.15573e-06 7.22658e-07 60 -2.38738e-05 2.41101e-06 8.34324 10.083 -13 58 0 0 1
0.178412 0.150401 60 0.045925 -0.0435932 7.14206 20.5772 -13 59 0 0 1
0.0471874 0.0789235 60 0.0122635 -0.018676 8.3429 24.5284 -13 60 0 0 1
-0.00663882 0.0161978 60 -0.000812502 0.0205294 13.9569 17.2899 -13 61 0 0 1
-0.00811425 0.0055479 60 -0.00231045 0.00512869 9.41259 15.3905 -13 62 0 0 1
-0.00665706 -0.0107078 60 -0.00648312 -0.00370777 14.0301 30.0044 -13 63 0 0 1
0.000490045 0.000695669 60 0.00547881 0.0077943 8.94612 15.4315 -13 64 0 0 1
0.0256763 -0.140272 60 -0.0342962 -0.0344899 5.25374 9.44594 -13 65 0 0 1
-0.00409959 0.0276125 60 0.00791996 -0.000206076 7.43853 16.4356 -13 66 0 0 1
0 0 60 0 0 11.549 14.6549 -13 67 0 0 1
-0.0128692 0.14872 60 0.0616215 0.013287 10.6776 21.8443 -13 68 0 0 1
0.0174041 0.0374689 60 0.00842359 -0.0390638 5.56838 17.9369 -13 69 0 0 1
1.98262e-06 1.48524e-06 60 1.69142e-05 1.2671e-05 11.1844 7.42181 -13 70 0 0 1
0 0 60 0 0 11.7001 6.00404 -13 71 0 0 1
0.00280565 -0.00255105 60 0.00799173 -0.00727028 10.3943 3.90295 -13 72 0 0 1
0.00263317 0.0280447 60 0.0128159 -0.00698898 6.23396 25.4629 -13 73 0 0 1
-0.0704348 -0.0276081 60 -0.0185261 0.0313611 10.7585 17.0568 -13 74 0 0 1
0.0297622 0.0154899 60 0.019432 -0.0091322 7.85019 30.9209 -13 75 0 0 1
0.00817188 -0.0047682 60 0.0210039 -0.0101321 12.5049 27.5844 -13 76 0 0 1
-0.012086 -0.0126488 60 0.00675073 -0.00403073 8.27188 29.0053 -13 77 0 0 1
-0.0136012 -0.0297147 60 -0.0108653 -0.00161654 13.5589 15.4507 -13 78 0 0 1
-0.0537361 -0.0134551 60 -0.0199063 0.00898261 12.6923 26.9849 -13 79 0 0 1
0.0534293 0.00640021 60 0.00905468 -0.0183372 10.3273 30.2576 -13 80 0 0 1
-0.0130452 0.00843186 60 0.00823929 0.0103699 8.72693 25.804 -13 81 0 0 1
0 0 60 0 0 13.2135 25.0482 -13 82 0 0 1
0.00861568 0.00269945 60 0.00714688 -0.00916586 9.8827 21.3577 -13 83 0 0 1
0.0723578 0.00780561 60 0.025885 -0.0647813 6.43638 17.2529 -13 84 0 0 1
0 0 60 0 0 13.6161 5.732 -13 85 0 0 1
0.0434009 0.0418895 60 0.00750805 -0.0106047 7.99862 16.0345 -13 86 0 0 1
0.134163 -0.149867 60 -0.0630941 -0.0131941 2.9267 35.2724 -13 87 0 0 1
0.0218688 -0.0156381 60 0.0145457 -0.0104143 8.55504 11.2612 -13 88 0 0 1
0.0522187 -0.0360153 60 -0.00970551 -0.0183905 10.0074 13.374 -13 89 0 0 1
0.0800183 -0.014075 60 -0.00598721 -0.0232251 6.74881 12.2415 -13 90 0 0 1
-0.173424 0.0661574 60 0.0338013 0.022578 7.21181 30.7002 -13 91 0 0 1
0.0269917 0.0509053 60 0.0141729 0.0118086 6.76027 31.267 -13 92 0 0 1
0.0110644 0.0297046 60 0.00667794 -0.00628044 7.74119 28.9467 -13 93 0 0 1
0.049717 0.0163099 60 0.0239718 -0.0166167 5.96193 12.8525 -13 94 0 0 1
0.00571836 -0.0128896 60 -0.00316701 -0.00204063 10.7952 14.1155 -13 95 0 0 1
0.805789 -0.638788 60 -0.0636067 -0.185581 2.95585 13.8637 -13 96 0 0 1
-0.000548805 0.014312 60 0.00390819 0.00714126 12.8829 17.0798 -13 97 0 0 1
-0.0491012 0.0541931 60 -0.00746423 0.0268393 9.60168 10.6679 -13 98 0 0 1
0.0194651 0.00607084 60 0.0106141 -0.00260236 14.0238 7.08607 -13 99 0 0 1
0.0165967 -0.000313593 60 0.00207013 -0.00480101 12.3384 3.04046 -13 100 0 0 1
-0.128754 0.167473 60 0.0203851 0.0178018 4.94129 20.7262 -13 101 0 0 1
-0.307125 0.515074 60 -0.0057513 -0.0999897 2.32303 22.0311 -13 102 0 0 1
-0.0272439 -0.000851341 60 -0.00281215 0.0070979 9.99354 25.8063 -13 103 0 0 1
-0.000364674 0.0130413 60 -0.000302515 0.0110188 9.6355 15.5663 -13 104 0 0 1
0.0324712 -0.00983734 60 0.00163882 -0.00850443 8.85913 9.53434 -13 105 0 0 1
-0.0107788 -0.00755796 60 -0.0124172 0.00220194 10.3442 30.4826 -13 106 0 0 1
0.0162643 -0.018444 60 1.10562e-05 -0.00964668 13.7682 19.6369 -13 107 0 0 1
-0.0424369 -0.0692633 60 -0.0195781 0.0192319 7.40464 15.9755 -13 108 0 0 1
-0.0398139 0.00392409 60 -0.00445559 0.011523 13.5845 2.60389 -13 109 0 0 1
-0.148048 0.0101293 60 -0.0258639 0.0286495 5.60967 7.27006 -13 110 0 0 1
-0.000723007 0.0190692 60 0.00389762 0.010838 9.87083 6.32047 -13 111 0 0 1
0.00418807 -0.00668247 60 0.0522585 -0.0830667 7.73354 7.15425 -13 112 0 0 1
-0.00200729 0.0103913 60 0.00213004 0.00537246 11.9738 12.3903 -13 113 0 0 1
0.129719 -0.141863 60 -0.0571028 -0.0328742 8.1228 9.75531 -13 114 0 0 1
0 0 60 0 0 13.2405 21.566 -13 115 0 0 1
0.0473731 -0.0792743 60 -0.0373603 -0.0236222 10.3298 31.6498 -13 116 0 0 1
-0.00139043 -0.00680163 60 -0.00459229 -0.0224391 11.596 7.31097 -13 117 0 0 1
-0.0164767 -0.1439 60 0.0284283 -0.0111396 5.96495 9.19512 -13 118 0 0 1
0.0198466 -0.00625179 60 0.00171091 -0.0046307 10.9944 22.0126 -13 119 0 0 1
0.0075086 0.00205773 60 -0.00560607 -2.17161e-05 7.56833 17.2255 -13 120 0 0 1
-0.00643493 -0.06303 60 -0.0180921 -0.000366432 8.00979 30.9966 -13 121 0 0 1
-0.0313864 -0.0924624 60 -0.0325559 0.000757641 9.07969 9.23405 -13 122 0 0 1
-0.22299 0.114465 60 -0.0189141 0.076854 5.22448 27.0479 -13 123 0 0 1
-0.0826639 -0.00609244 60 -0.00826669 0.0202684 13.0057 17.2765 -13 124 0 0 1
0 0 60 0 0 11.4882 28.7405 -13 125 0 0 1
0.00272036 -0.00883959 60 -0.000776697 -0.00690288 11.7435 27.2413 -13 126 0 0 1
-0.00318529 -0.00333123 60 -0.00112378 0.000762985 9.68169 8.51008 -13 127 0 0 1
-0.0137739 -0.0189627 60 -0.00825623 0.000384542 13.5137 11.5931 -13 128 0 0 1
0.0237252 0.0174577 60 0.0243759 0.0179224 13.509 14.659 -13 129 0 0 1
