#BLTrackFile NTuple/Z20
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0 0 20 0 0 0.817671 7.1628 -13 -1 1 0 1
0 0 20 0 0 11.5341 19.7788 -13 1 0 0 1
0 0 20 0 0 12.5893 23.1649 -13 2 0 0 1
-0.018073 0.018194 20 -0.0136512 0.0246467 9.88539 3.3352 -13 3 0 0 1
-0.252598 0.0443228 20 -0.0228693 0.0150227 0.0875103 3.19108 11 3 1001 0 1
0.000151595 -8.0016e-05 20 0.00342737 -0.00180197 11.1812 4.9433 -13 4 0 0 1
-0.00184325 0.00661125 20 -0.00352386 0.0150011 6.97079 8.48012 -13 5 0 0 1
-0.0143258 0.0234086 20 -0.00844771 0.0138239 7.69862 23.1724 -13 6 0 0 1
0.00214587 -0.00660009 20 0.00188511 -0.000994041 12.0579 14.168 -13 7 0 0 1
-0.0177536 0.0432007 20 -0.00645614 0.0157447 5.26804 16.3626 -13 8 0 0 1
0.0168534 0.00584233 20 0.0129477 0.00448275 13.6598 24.0533 -13 9 0 0 1
0 0 20 0 0 13.2451 5.58234 -13 10 0 0 1
3.73843e-06 -9.56049e-06 20 1.85035e-05 -4.732e-05 10.6636 3.55392 -13 11 0 0 1
-0.00157459 -0.00502533 20 -0.0012703 -0.00404803 11.8316 4.75015 -13 12 0 0 1
0.00680196 0.025273 20 0.0152778 0.0125413 4.11401 8.2631 -13 13 0 0 1
1.14422 -0.598657 20 -0.00119527 -0.0102636 0.033786 8.04567 11 13 1002 0 1
0 0 20 0 0 10.45 3.84686 -13 14 0 0 1
0.0818199 0.000389799 20 0.0476288 0.00471041 5.38048 21.0186 -13 15 0 0 1
0.00409334 -0.0126702 20 0.00374896 -0.0145838 8.48495 3.88227 -13 16 0 0 1
0 0 20 0 0 14.5194 7.69998 -13 17 0 0 1
0 0 20 0 0 13.1 29.6474 -13 18 0 0 1
-0.000112189 0.0125009 20 -0.00362461 0.00491939 8.32257 18.7473 -13 19 0 0 1
-0.171219 0.213783 20 -0.0271243 0.0526789 2.96834 21.5103 -13 20 0 0 1
0 0 20 0 0 14.4314 23.4246 -13 21 0 0 1
0.00186308 -0.00691704 20 0.00913166 -0.0339082 10.5514 2.6292 -13 22 0 0 1
-0.00594812 -0.000294916 20 -0.00520844 -0.000261723 11.7936 30.2552 -13 23 0 0 1
-0.000575545 -0.000473201 20 -0.00373033 -0.00306946 8.36122 28.2724 -13 24 0 0 1
0 0 20 0 0 14.3771 14.8064 -13 25 0 0 1
-0.000361478 0.00174236 20 -0.00291946 0.0140347 8.97291 16.631 -13 26 0 0 1
-0.00611114 -0.01544 20 -0.00745062 -0.0150293 8.50673 11.4379 -13 27 0 0 1
-0.00195828 0.00069922 20 -0.00674019 0.00240823 11.5971 28.5968 -13 28 0 0 1
0.00409702 0.00381442 20 0.00282835 0.00263982 7.11049 22.855 -13 29 0 0 1
0 0 20 0 0 13.6571 3.06256 -13 30 0 0 1
0 0 20 0 0 10.393 5.21286 -13 31 0 0 1
0 0 20 0 0 8.53682 6.70921 -13 32 0 0 1
0.0285915 0.0140258 20 0.0131709 0.00783511 3.80898 27.7194 -13 33 0 0 1
-0.00952599 0.00826383 20 -0.0104965 0.00924598 13.7043 22.3012 -13 34 0 0 1
-0.0105445 0.0183318 20 -0.00358677 0.00621866 5.33432 28.5261 -13 35 0 0 1
0.0318066 0.0129569 20 0.0174546 0.00723786 8.63597 25.3737 -13 36 0 0 1
0 0 20 0 0 10.4237 29.1027 -13 37 0 0 1
0 0 20 0 0 11.8697 24.3486 -13 38 0 0 1
0 0 20 0 0 9.5446 11.3476 -13 39 0 0 1
0 0 20 0 0 10.9568 21.5805 -13 40 0 0 1
0 0 20 0 0 8.94299 4.31105 -13 41 0 0 1
0 0 20 0 0 9.94321 22.7163 -13 42 0 0 1
0 0 20 0 0 14.4384 12.6376 -13 43 0 0 1
0.00712961 -0.029891 20 0.013624 -0.0572076 11.3198 19.8158 -13 44 0 0 1
-0.00693236 0.00215915 20 -0.00215534 0.00585891 10.8947 25.6211 -13 45 0 0 1
0.0370129 -0.00484717 20 0.0195253 -0.00583883 5.20398 6.20927 -13 46 0 0 1
-0.000412774 -0.00101249 20 -0.000263122 -0.000644557 11.4318 9.08372 -13 47 0 0 1
0.010704 -0.00149892 20 0.0123149 -0.00135173 6.84009 11.6932 -13 48 0 0 1
