#acc_paschen_factor density_factor volt density pressure N_not_eqm N_less_eqm N_eqm
1.2143512740755578 0.00023184221028749348 0.0014051341228283338 3.709475364599896e-08 0.00022053545681061123 10014 3 0
1.2303050143503365 0.00278304764130358 0.005293586219563767 4.4528762260857283e-07 0.002647320702039079 8334 8171 1610
1.5346951235246848 0.0019862230792259787 0.005199795367847093 3.1779569267615664e-07 0.001889356616992662 9414 2324 580
1.4251057003594427 0.019422989766348618 0.02779516604740334 3.107678362615779e-06 0.018475746566761344 9840 9840 569
1.7109815656162555 0.0058731493025240104 0.012866889241440799 9.397038884038417e-07 0.005586720652563266 5523 5523 3506
1.3220159264191542 0.007099665314917012 0.011515619261874015 1.1359464503867221e-06 0.006753420490108816 9010 9010 1171
1.8778462393764483 0.0030890711668770648 0.00871565550300937 4.942513867003304e-07 0.002938419712540459 4195 4157 3756
1.857434435119055 0.01759169495633814 0.03340840742162323 2.8146711930141026e-06 0.01673376249500947 7709 7709 2238
1.1240883438576634 0.014570029027732901 0.01734582284291197 2.3312046444372644e-06 0.013859460722835745 5864 5864 67
1.7987436599987956 0.006451562251815852 0.01454480360059089 1.0322499602905363e-06 0.006136924879132142 5278 5278 3649
1.4318100679409194 0.014425838576576585 0.02191710034289807 2.308134172252254e-06 0.013722302321119102 9689 9689 762
1.8825363770882881 0.007712413025487927 0.017494184633405886 1.2339860840780686e-06 0.007336284999953003 5322 5322 3638
1.683658751346372 0.006109693104604557 0.013052809117313402 9.775508967367293e-07 0.005811728408410933 6032 6032 3184
1.1121493247762215 0.003247916287860155 0.005354779816854562 5.196666060576249e-07 0.0030895180879169835 9174 9173 1156
1.985397017244452 0.013462301176903169 0.028739819994855923 2.1539681883045073e-06 0.012805755846136899 6056 6056 3199
1.8374491774089163 0.0038203626704439424 0.00997501330203601 6.112580272710308e-07 0.0036340467323176255 3785 3785 4533
1.109552787336383 0.00955489331510923 0.012208117368616222 1.528782930417477e-06 0.00908890904469582 7956 7956 182
1.8220536673718102 0.0026098122433427925 0.007485294509236556 4.175699589348468e-07 0.002482533851630454 6155 5179 2179
1.5796552176002707 0.01810840359083446 0.02909202580656499 2.8973445745335138e-06 0.017225271675349527 9539 9539 1053
1.602011173542384 0.00827915817892723 0.01573969998881107 1.324665308628357e-06 0.007875390459454738 7471 7471 2268
1.8531925392026465 0.011108352340154885 0.02298888181138711 1.7773363744247819e-06 0.01056660715368202 6380 6380 3051
1.6177347460975668 0.007764086098472216 0.015112294991035632 1.2422537757555547e-06 0.007385438019764484 7178 7178 2425
1.9782779990911288 0.012176577387676583 0.026413956803527084 1.9482523820282535e-06 0.01158273574622608 5818 5818 3323
1.7285701829269473 0.007321545288918116 0.015422925356242286 1.1714472462268985e-06 0.006964479560684366 6172 6172 3177
1.882128293527595 0.0019902162152071433 0.006385845298359645 3.1843459443314297e-07 0.001893155011023762 9174 1645 512
1.9741040565765386 0.002145766765371879 0.007058721702705944 3.433226824595007e-07 0.0020411194890848673 8465 2612 840
1.708631354797122 0.0005901639670004948 0.0027385672748264553 9.442623472007916e-08 0.0005613821568308156 10015 13 9
1.8468006339801257 0.003963880990417291 0.010305400156667147 6.342209584667666e-07 0.0037705657821350234 3734 3734 4568
1.3185407647935472 0.009532973345512159 0.014481155365886057 1.5252757352819455e-06 0.009068058093946296 9413 9413 734
1.5896894000650046 0.006919436563145523 0.013572631124786998 1.107109850103284e-06 0.006581981345989874 7002 7002 2508
1.7684902781634644 0.01201842693008378 0.02336635940061129 1.922948308813405e-06 0.011432298156078944 7142 7142 2495
1.7881369685175792 0.003652299343569616 0.009388087459631241 5.843678949711386e-07 0.0034741797153521646 4131 4131 4288
1.7449795888945534 0.004735353478592987 0.011131717666941557 7.576565565748779e-07 0.00450441419302478 4735 4735 3940
1.1281527610014315 0.004340163626766074 0.006738302423067947 6.94426180282572e-07 0.004128497424497201 9371 9371 791
1.3352173821744016 0.01176463936797847 0.01734226318075471 1.8823422988765553e-06 0.011190887604168046 9414 9414 586
1.92782118519786 0.005088675400320998 0.01298950855690544 8.141880640513597e-07 0.004840504895890605 3719 3719 4528
1.9710427196353972 0.0007403070654699636 0.003568276602569683 1.1844913047519419e-07 0.0007042029001582057 10015 13 14
1.9432125398060627 0.00985656479936606 0.021914779362485183 1.5770503678985696e-06 0.009375868259347957 5405 5405 3523
