#BLTrackFile NTuple/Z700
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-0.0717318 -0.159636 700 0.0127948 0.0311395 11.1475 26.5341 -13 4 0 0 1
0.0572071 0.109116 700 0.0087582 0.0158343 13.2312 23.8249 -13 10 0 0 1
-0.0784907 0.210825 700 -0.00896273 0.0274856 10.4001 26.9661 -13 14 0 0 1
0.146861 0.063117 700 0.0213465 -0.01984 8.19127 47.8923 -13 19 0 0 1
0.215305 0.0930539 700 -0.0100312 -0.0488512 8.44522 39.7924 -13 27 0 0 1
0.00437135 -0.221151 700 -0.0372367 0.084056 7.05019 52.3407 -13 59 0 0 1
0.0154796 0.13134 700 -0.0194818 0.00603281 13.9442 33.5968 -13 61 0 0 1
-0.0905542 0.0141803 700 -0.00175845 0.0461758 10.3534 25.7489 -13 72 0 0 1
0.0217412 -0.398775 700 -0.0498088 -0.0490818 10.705 38.1859 -13 74 0 0 1
-0.210145 -0.189247 700 -0.0615436 -0.00301269 13.5491 32.225 -13 78 0 0 1
0.0203994 -0.0713458 700 -0.0336939 0.0243542 13.2008 42.2596 -13 82 0 0 1
-0.366803 -0.096472 700 0.0463966 0.0423018 9.84899 44.3223 -13 83 0 0 1
0.0297699 0.0141005 700 -0.0167685 -0.0211686 13.6009 22.4434 -13 85 0 0 1
-0.298156 -0.0982761 700 -0.0394544 0.0246273 7.90297 44.5018 -13 86 0 0 1
-0.0259793 0.0981724 700 -0.000812198 -2.10507e-05 0.058444 166.09 -13 87 0 0 1
-0.0161111 -0.142286 700 -0.0296278 -0.0273093 8.54919 53.3894 -13 36 0 0 1
0.0215525 0.217619 700 0.0358347 -0.00126851 11.8358 44.693 -13 38 0 0 1
0.585079 0.346091 700 -0.0388044 -0.0603857 6.6586 47.2027 -13 48 0 0 1
-0.107568 0.385818 700 0.0641446 0.0709961 3.91919 85.3579 -13 50 0 0 1
-0.121783 -0.350873 700 -0.0977638 -0.016149 4.78832 54.327 -13 65 0 0 1
1.53173 -2.99393 700 0.00616416 -0.00985587 0.0305946 53.7709 11 65 1006 0 1
0.0936566 -0.231865 700 -0.0311271 -0.0119079 11.7989 25.1541 -13 12 0 0 1
0.116447 -0.0243404 700 0.0126298 -0.0105655 14.5031 24.371 -13 17 0 0 1
-0.188683 0.313761 700 0.0355271 0.0590766 10.531 25.4601 -13 22 0 0 1
0.00894073 0.107214 700 0.00858428 -0.0171883 11.7456 50.7395 -13 23 0 0 1
-0.0892827 0.0328538 700 0.0129522 0.00657771 8.30265 57.1252 -13 24 0 0 1
0.22565 -0.268101 700 -0.0190989 -0.0454771 6.98448 56.9288 -13 29 0 0 1
0.638382 -0.327911 700 0.0283911 -0.105663 3.17847 95.6261 -13 33 0 0 1
-0.358237 -0.828278 700 -0.216463 0.000812195 5.03089 74.5349 -13 35 0 0 1
0.102209 -0.243712 700 -0.0417139 0.00518034 11.2766 41.1519 -13 44 0 0 1
0.165739 0.134123 700 0.030853 -0.00455922 10.3935 43.6698 -13 55 0 0 1
-0.0551769 0.154528 700 -0.0372796 0.03068 14.1232 26.8721 -13 56 0 0 1
0.496684 0.296555 700 0.0621488 -0.0518181 8.18026 51.9636 -13 60 0 0 1
0.476316 0.477682 700 -0.00311286 -0.0166887 0.0281403 52.8648 11 60 1002 0 1
-0.275264 -0.258106 700 -0.0412841 0.0342214 9.35633 39.5124 -13 62 0 0 1
-0.0528242 0.0023595 700 0.0439396 -0.016427 8.6968 51.762 -13 81 0 0 1
-0.161366 -0.158531 700 -0.0355304 -0.0388309 0.62369 127.042 -13 96 0 0 1
4.69257 -53.8051 700 3.52125 -39.4639 -27.2938 595.185 -14 96 1003 0 1
0.0365285 -0.017501 700 0.0174093 -0.0166416 9.55638 34.3144 -13 98 0 0 1
0.119107 -0.290587 700 -0.0653039 0.013712 6.84602 43.2356 -13 5 0 0 1
-0.282937 0.0848529 700 0.00138763 0.0295231 10.6333 26.1718 -13 11 0 0 1
0.146513 0.469447 700 0.0647058 -0.0191311 13.0677 48.0999 -13 18 0 0 1
-0.193088 -0.121619 700 -0.0198836 0.0548593 14.4213 40.1911 -13 21 0 0 1
-0.103128 0.198842 700 -0.0247033 -0.0189914 10.3565 28.4349 -13 31 0 0 1
3.26256 -0.515388 700 0.424841 -0.560672 8.41781 35.0405 -13 32 0 0 1
0.472916 -0.0872793 700 0.0104505 -0.084155 13.6827 39.9504 -13 34 0 0 1
0.095084 0.0657504 700 0.0210956 -0.0542698 10.3836 52.2572 -13 37 0 0 1
-0.210233 -0.0110564 700 -0.00905376 0.0324815 9.49343 36.6196 -13 39 0 0 1
-0.124533 0.118063 700 0.0435734 0.039492 8.88887 31.285 -13 41 0 0 1
-0.084639 0.328185 700 0.0771641 0.0129611 9.8884 46.9934 -13 42 0 0 1
-0.0542411 0.0393592 700 -0.000867975 0.0261388 10.8468 47.7914 -13 45 0 0 1
0.0796542 0.0893837 700 0.0121772 -0.0397624 11.3887 30.2025 -13 47 0 0 1
-0.158627 0.0522822 700 0.0202799 0.0299274 13.2581 25.4577 -13 49 0 0 1
0.377867 0.0929812 700 -0.00877005 -0.0652678 8.38019 41.8381 -13 51 0 0 1
-1.36309 0.395832 700 0.00807021 0.092991 0.94671 135.956 -13 52 0 0 1
-126.544 -274.614 700 -10.7428 -23.5103 -18.7326 715.726 -14 52 1003 0 1
-0.0281932 0.185448 700 0.0414877 -0.0169951 8.19137 31.9534 -13 53 0 0 1
0.383158 -0.0735208 700 -0.0425205 -0.0650302 8.27655 37.3276 -13 58 0 0 1
0.117801 -0.366972 700 -0.0539425 -0.0147318 8.88573 40.8022 -13 64 0 0 1
0.0978648 0.0901028 700 0.00170564 -0.00369844 7.35139 46.9855 -13 66 0 0 1
-0.139224 -0.0552157 700 -0.10632 0.00134669 11.4721 34.3631 -13 67 0 0 1
-3.33444 -2.27601 700 0.0408383 0.0306172 0.0410344 36.6216 11 67 1001 0 1
0.110861 0.327308 700 0.0438366 -0.0238448 10.612 43.1641 -13 68 0 0 1
0.0387649 0.222558 700 0.0497844 0.024445 6.62875 65.0382 -13 92 0 0 1
-0.00316053 0.0657684 700 0.0496893 -0.0128975 12.8423 34.7477 -13 97 0 0 1
0.0526054 0.0101182 700 -0.0185894 -0.00402204 14.0082 23.3168 -13 99 0 0 1
0.190466 -0.203719 700 -0.0593368 -0.078794 4.66189 67.8367 -13 101 0 0 1
-0.14064 -0.262277 700 -0.0224022 -0.0533709 5.06695 67.0075 -13 15 0 0 1
-0.39001 -0.344002 700 -0.141842 0.124325 8.38332 32.3734 -13 16 0 0 1
0.00575971 0.206463 700 0.028093 0.00435437 4.86025 53.523 -13 46 0 0 1
0.206216 0.515729 700 -0.00432134 -0.0552664 2.66123 83.8376 -13 54 0 0 1
0.016512 0.00120112 700 -0.00698452 0.00259225 14.0175 46.2293 -13 63 0 0 1
0.389972 0.181681 700 0.0430085 0.0236197 5.36186 59.2209 -13 69 0 0 1
-0.141627 -0.0657223 700 -0.0408573 0.0860633 11.1529 27.735 -13 70 0 0 1
0.0186752 -0.0653975 700 -0.00587118 0.0336535 11.6809 25.4063 -13 71 0 0 1
0.141541 -0.297966 700 -0.0436583 -0.0403193 7.76268 59.9164 -13 75 0 0 1
0.394932 0.171644 700 0.0440467 -0.168887 8.20906 56.4536 -13 77 0 0 1
-0.226811 -0.383839 700 -0.0391244 0.0326689 7.04234 62.4437 -13 91 0 0 1
0.188497 -0.436606 700 -0.0236817 -0.0653413 7.64742 58.2913 -13 93 0 0 1
0.0325541 0.242401 700 0.0556322 -0.0318828 12.0352 34.1878 -13 7 0 0 1
0.411023 -0.152092 700 0.0146176 -0.0896493 5.05889 62.8073 -13 8 0 0 1
-0.0001104 0.0189752 700 0.00479951 -0.0103648 13.6435 41.7574 -13 9 0 0 1
-0.118149 -0.0250654 700 0.00496068 0.0063328 8.92058 43.5045 -13 26 0 0 1
0.0645464 -0.0651764 700 0.0182861 -0.00536337 11.4633 49.4563 -13 28 0 0 1
-0.851869 -0.293667 700 -0.0171596 -0.00448784 0.105818 47.3692 11 28 1001 0 1
-0.144162 0.334491 700 0.0316249 0.0279731 13.6266 20.7755 -13 30 0 0 1
