#BLTrackFile NTuple/Z40
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
0 0 40 0 0 0.622123 16.2004 -13 -1 1 0 1
0.00910887 -0.00858459 40 0.00188173 -0.00786007 11.1801 5.57725 -13 4 0 0 1
-0.00559765 0.0022956 40 -0.00709758 0.00165918 13.2465 6.11863 -13 10 0 0 1
-0.0276004 0.0281115 40 -0.0232817 0.017183 10.4303 4.52557 -13 14 0 0 1
-1.02098 -3.0404 40 -0.0300644 0.0266809 0.0147355 5.7394 11 14 1002 0 1
0.0114399 0.0118746 40 0.00522097 -4.2051e-05 8.32221 19.5967 -13 19 0 0 1
-0.00809062 0.0648494 40 0.00629195 0.0240214 8.50525 12.2691 -13 27 0 0 1
0.122114 -0.0296899 40 0.0240851 -0.0246714 7.15893 19.5861 -13 59 0 0 1
-0.00765107 -0.00404179 40 -0.0138872 -0.00847786 13.9572 16.7805 -13 61 0 0 1
0.00396313 0.00162235 40 -0.00157342 0.000310554 10.396 3.22145 -13 72 0 0 1
-0.000914263 0.00173242 40 -0.00138254 -0.00536743 10.7596 16.3984 -13 74 0 0 1
0.0048796 -0.00874354 40 -0.000305427 -0.0207704 13.5653 14.9267 -13 78 0 0 1
0.00459909 -0.00285132 40 -0.00141942 0.00214464 13.2146 24.5106 -13 82 0 0 1
-0.013053 0.00190148 40 -0.0164268 -0.00317515 9.88515 20.6416 -13 83 0 0 1
-0.00174502 -0.00122403 40 0.00168519 -0.000106246 13.616 5.21006 -13 85 0 0 1
0.0110852 0.0012082 40 0.00906998 -0.000513819 7.99508 15.1513 -13 86 0 0 1
0.0314267 -0.0806343 40 -0.0113518 -0.00509933 2.96064 32.8497 -13 87 0 0 1
-0.0154025 0.00273218 40 -0.00527897 0.00513989 8.63575 26.1927 -13 36 0 0 1
-0.00415898 -0.000677252 40 -0.00349899 0.0012641 11.8677 24.9462 -13 38 0 0 1
0.0048962 -0.000858992 40 -0.04992 0.0587454 6.83885 12.7255 -13 48 0 0 1
-0.0580076 -0.0508547 40 -0.0212665 0.010347 4.58896 30.889 -13 50 0 0 1
0.0488656 -0.021964 40 -0.01432 -0.0226839 5.22465 8.1065 -13 65 0 0 1
-0.0963178 -0.160296 40 -0.0189626 0.0157664 0.0282748 8.07688 11 65 1017 0 1
3.42869e-05 -0.00620932 40 -0.00191657 -0.000698627 11.8323 5.34959 -13 12 0 0 1
0.112169 0.0970685 40 0.0232905 0.0108183 4.13576 9.96536 -13 13 0 0 1
43.0152 52.8999 40 20.1177 3.16816 -8.02895 13.0869 -11 13 1001 0 1
-0.000741521 -0.00127733 40 0.00842292 0.00129282 14.517 8.19008 -13 17 0 0 1
-0.00127202 0.000616044 40 0.00293777 0.0038228 10.5643 3.29894 -13 22 0 0 1
-0.00526074 -0.0132253 40 -0.00885198 -0.0030063 11.7915 30.8566 -13 23 0 0 1
-0.0172695 0.00585224 40 -0.00346426 0.000103088 8.35928 29.1182 -13 24 0 0 1
0.0239579 -0.0149495 40 -0.00119414 -0.00741092 7.10609 23.8489 -13 29 0 0 1
0.0277853 -0.00938784 40 0.00612866 -0.0102986 3.79189 29.5778 -13 33 0 0 1
-0.0707884 -0.020893 40 -0.0114625 -0.0173986 5.3372 29.848 -13 35 0 0 1
0.00754414 -0.000660681 40 0.00218138 -0.0114841 11.3186 20.442 -13 44 0 0 1
0.0214108 -0.0062974 40 0.00985572 -0.00487533 10.4204 21.2115 -13 55 0 0 1
-0.000719754 0.000992168 40 -0.00166884 0.00112451 14.1368 10.2634 -13 56 0 0 1
-0.017511 0.013626 40 -0.00321782 0.0110759 8.34529 23.6808 -13 60 0 0 1
0.0127742 0.00138958 40 0.0088562 -0.00287049 9.41556 14.6388 -13 62 0 0 1
0.0186899 -0.0629323 40 -0.0046112 -0.0180795 8.74338 24.9963 -13 81 0 0 1
0.0847747 0.0492579 40 0.00683991 0.00934382 3.04083 11.4868 -13 96 0 0 1
0.00177853 -0.00111153 40 -0.00237129 0.000966182 9.60349 9.93084 -13 98 0 0 1
-0.00851846 0.00348154 40 -0.00218166 0.012119 6.97178 9.49338 -13 5 0 0 1
0.00969261 0.000702844 40 0.00864643 -0.001773 10.6638 4.21824 -13 11 0 0 1
0.000729187 -0.00113136 40 -0.00491911 -0.00166775 13.0986 30.1896 -13 18 0 0 1
-0.0056888 -0.00326217 40 -0.00598615 0.0100854 14.4319 23.9176 -13 21 0 0 1
-0.00648342 0.00118813 40 0.00189244 0.00725612 10.3903 5.89439 -13 31 0 0 1
0.000315139 -0.0140215 40 -0.00139352 -0.0074677 8.5337 7.53755 -13 32 0 0 1
-0.019015 0.0169341 40 -0.0100542 0.0125084 13.7004 22.82 -13 34 0 0 1
0.014834 0.00118723 40 0.00141872 -0.00501695 10.4232 29.7822 -13 37 0 0 1
